"","genes","sd","mean","cof","P3_m_1","P3_m_2","P3_m_3","P4_d_1","P4_d_2,","P4_d_3","P4_p_1","P4_p_2","P4_p_3","P5_d_1","P5_d_2","P5_d_3","P5_p_1","P5_p_2","P5_p_3","P6_d_1","P6_d_2","P6_d_3","P6_p_1","P6_p_2","P6_p_3"
"36614","hab_Solyc06g053600.2.1",44.3343665678267,57.122063003783,0.776133848052557,30.0512705388511,29.0741101564112,17.633878566817,53.987999211773,58.1765738940405,17.3622556184386,36.2229419276383,21.2573594420618,14.8487864832249,65.4970762587528,73.0426848142023,50.2163156528215,46.8913269265737,39.4442018561692,27.9242690132568,159.191755937359,192.114013521495,77.8184041140804,68.5429131362572,71.7751890530349,48.4899969561836
"23289","pen_Solyc07g025380.2.1",40.1524186651477,51.7364785360804,0.776094929560115,129.307313964633,103.533091179324,58.1341147508586,123.272991512616,67.1592448648714,55.7423102649897,112.28803359831,88.9520797713438,66.847513466658,21.5211842490969,25.6093715859948,14.3828774389739,66.3753803089133,37.3035154497292,40.5115758704031,5.88008595845628,18.1712241517635,9.44168379039275,11.3147645145847,12.7403154213857,17.9773771443907
"11452","lyc_Solyc09g082760.2.1",30.5357160734814,39.3495130379416,0.7760125530407,5.56779607863847,32.598291512397,3.40326570859289,97.0241132677342,66.0514267819211,67.354857695125,34.6228600057654,18.3167761660059,1.37444587724899,92.5107944313943,97.7500359682134,65.3154804836154,20.9636016883147,27.8350950419438,15.908293032386,50.7971220607648,32.3895540414068,11.8206166035585,37.929762144947,28.8882216630594,17.9173635437414
"21204","pen_Solyc05g014540.2.1",15.3163313558464,19.7377866797176,0.775990317677581,44.8464672709711,44.3713247911388,19.3780382502862,32.0847512156123,27.0803406713191,10.8588916100629,48.1234429707041,39.5342576761528,30.1469178379046,13.5923268941664,6.7393083121039,8.85100150090701,26.176206319008,21.172265525522,17.0575056296434,3.52805157507377,7.65104174811095,3.54063142139728,2.51439211435215,3.82209462641572,3.42426231321728
"15700","pen_Solyc01g094790.2.1",354.60898871321,457.005908232106,0.775939615496415,60.542730815811,66.9462093339989,65.8853300509731,143.53704491195,308.715883653038,250.478433138785,72.4822227459987,123.544555237977,92.4068568509684,524.437279333255,850.500708987512,693.697242633587,174.352231374821,447.64218539675,442.784416969494,924.349512669327,1040.54167774309,892.239118192115,583.338970529699,991.196539783809,847.504922521276
"36541","hab_Solyc06g051200.2.1",230.544967069982,297.158771177452,0.775830934272874,146.978032271835,96.9137005213706,63.6353009150354,287.935995796122,254.719053265799,151.437451783048,172.535591813224,100.563661975908,80.9933808175905,412.388998666222,416.917796467582,365.659650598715,178.18704232098,180.316351342488,140.255987543858,771.109334857547,974.362868578249,525.274227770043,325.153984629848,319.997717861447,274.998064929589
"16223","pen_Solyc01g105030.2.1",733.696910096849,945.731279992379,0.775798501771837,128.559872843451,149.461304559625,110.454818026631,497.313643841991,736.58526625988,693.521210829353,156.252660509817,332.746668774286,240.519974924152,1342.24228079894,2113.44708667578,1110.80068836383,427.233081706667,948.719136167437,348.968136006455,1714.63306548585,1715.74611201388,1579.12161394319,1386.68725106521,2568.44758895136,1558.89541809217
"25585","pen_Solyc09g064780.2.1",13.8488236182224,17.8537907748024,0.775679730590749,36.6246149379598,49.0419905586271,38.1101418922295,25.3300667491676,8.66570901482211,15.9263743614256,39.8058108523108,26.3561717841019,31.4576533960743,9.06155126277762,4.04358498726234,5.53187593806688,19.632154739256,8.06562496210361,8.52875281482171,5.88008595845628,12.4329428406803,5.90105236899547,11.3147645145847,6.37015771069286,6.84852462643456
"25515","pen_Solyc09g059440.1.1",17.84262087615,23.0029495953722,0.775666651016774,46.3413495133368,46.7066576748829,25.191449725372,45.5941201485017,27.0803406713191,23.8895615421385,69.5116398465726,32.9452147301273,32.7683889542441,9.06155126277762,12.130754961787,6.63825112568026,30.3830966202772,18.1476561647331,17.7682350308786,2.35203438338251,10.5201824036526,3.54063142139728,6.28598028588038,7.64418925283143,8.5606557830432
"28981","pen_Solyc01g005870.1.1",11.1760655410996,14.412935382113,0.775419111013955,1.4948822423657,0.778444294581383,0,2.53300667491676,10.8321362685276,12.306743824738,2.37646631954094,2.47089110475955,0.655367779084882,16.990408617708,28.3050949108364,28.7657548779478,12.1532386481109,15.1230468039443,19.900423234584,29.4004297922814,22.9531252443328,34.2261037401737,21.3723329719933,25.4806308427714,14.5531148311734
"11541","lyc_Solyc09g090570.2.1",31.8007355461233,41.012651307897,0.775388435811757,21.0338962970787,28.419023369782,29.9487382356174,25.104141195148,43.1874713574099,59.1906325199584,33.9015504223119,30.9490355908376,36.4228157470982,17.6772218658715,23.7770357760519,35.9235142659885,23.75874858009,16.817036587841,63.6331721295441,55.8210132535877,55.8719807214268,164.175230604979,21.9281437400475,20.8263923617405,52.8988828434269
"30744","hab_Solyc01g108170.2.1",5.82501357240289,7.51259465949805,0.77536641285956,14.2060551638205,21.3210141147015,14.5671170769358,3.46076918024186,3.93084958743517,6.75198829605947,14.2985297082783,17.1694057032037,13.4988968029317,2.42581763921307,2.46211297126525,0,7.5026123082518,4.22616448458955,4.44249734301813,3.10618060365578,4.926000346705,4.86365025713003,6.79764427797592,4.48594931581468,3.32123266823176
"17403","pen_Solyc02g081810.2.1",161.943156507639,208.861807700357,0.775360312594683,670.454685701018,393.114368763598,275.814077762407,343.644572230374,150.566694132534,175.190117975682,537.675504796138,264.385348209272,273.943731657481,109.871309061179,93.0024547070338,81.8717638833898,185.103173255843,151.230468039443,105.187951382801,99.9614612937568,88.9433603217898,70.8126284279456,143.320350518073,62.42754556479,109.576394022953
"207","lyc_Solyc01g007600.2.1",4.69222061445588,6.05265330332513,0.775233666841305,13.6101681922274,5.85097539966101,5.44522513374862,8.14188363085881,3.17554936451544,3.40176048965278,8.65571500144134,2.52645188496633,2.06166881587348,11.7848145772477,5.28378572801153,3.26577402418077,19.566028242427,1.73969344012148,1.87156388616306,10.6059925181817,0,6.56700922419916,5.92652533514797,3.35909554221621,4.26603893898604
"20481","pen_Solyc04g078340.2.1",28.5707171823179,36.8551198207731,0.775217047760466,4.48464672709711,7.00599865123244,16.1483652085718,16.0423756078062,19.4978452833498,62.981571338365,5.94116579885236,7.41267331427865,32.1130211751592,18.1231025255552,41.7837115350442,59.7442601311223,4.20689030126915,25.2050780065738,69.651481321044,37.6325501341202,69.8157559515124,82.6147331659365,28.9155093150497,73.8938294440372,90.7429513002579
"22415","pen_Solyc06g068220.2.1",170.030246090254,219.368045295772,0.775091221061865,33.6348504532283,30.3593274886739,37.4642072838866,92.032575855309,162.482044027915,132.478477642768,34.4587616333437,77.4212546157992,60.2938356758092,278.642701330412,423.228562000125,282.125672841411,112.651173622874,185.509374128383,144.278068450734,497.455272085401,516.445317997489,437.858085779464,296.698269493554,500.694396060459,270.516722744165
"1902","lyc_Solyc01g111300.2.1",193.468968526887,249.609645762175,0.775086106693253,708.347390004561,473.929007372541,306.29391377336,434.912283948375,103.522909283203,200.703868889514,570.555880511675,263.38260900774,92.7750967143067,414.825473119118,228.523732736499,142.061170051863,468.652962187657,245.296775057129,150.660892836127,56.3792233861236,37.2479871476179,42.0288590348746,173.647192319836,91.367398748281,36.68793487528
"26627","pen_Solyc10g078860.1.1",18.6721066644287,24.0906254269214,0.775077704855373,49.3311139980682,60.7186549773478,48.4450956257155,28.70740898239,11.9153498953804,29.6809704008387,51.0940258701303,23.8852806793423,56.3616290012999,9.06155126277762,4.04358498726234,9.95737668852038,31.7853933873669,18.1476561647331,19.1896938333489,5.88008595845628,10.5201824036526,11.8021047379909,13.8291566289368,1.27403154213857,10.2727869396518
"22757","pen_Solyc06g075930.1.1",70.7250453658171,91.2518292867534,0.775053452830714,269.078803625827,168.143967629579,180.215755727662,174.777460569257,80.1578083871046,95.5582461685538,207.940802959832,80.7157760888119,117.310832456194,53.2366136688185,35.0444032229403,21.0211285646541,106.107122043122,66.5414059373548,36.9579288642274,16.4642406836776,32.5169274294715,10.6218942641918,65.3741949731559,47.1391670591272,51.3639346982592
"25353","pen_Solyc09g014160.1.1",32.8317116740479,42.3616315850668,0.775034162886721,113.611050419794,101.19775829558,72.9906107427447,66.7025091061414,46.5781859546689,35.4723792595389,94.4645362017525,56.8304954094696,60.2938356758092,20.3884903412496,20.2179249363117,12.1701270637471,55.6244384278921,35.2871092092033,26.2969878457003,11.7601719169126,15.3020834962219,0,21.3723329719933,10.1922523371086,12.8409836745648
"26002","pen_Solyc09g092510.2.1",67.6987452147007,87.3678324918063,0.774870376016822,199.566779355822,206.287738064066,125.311314018517,153.669071611617,99.6556536704543,70.2208324117403,221.011367717308,160.607921809371,121.243039130703,57.7673893002073,39.0879882102026,18.8083781894274,92.5515866279213,77.6316402602473,52.5939756914006,28.2244126005901,29.6477867739299,16.5229466331873,30.1727053722258,12.7403154213857,21.401639457608
"28952","pen_Solyc02g092970.2.1",5.54467842851662,7.15750962889911,0.774665870672317,0,1.55688858916277,0,7.59902002475029,4.33285450741106,7.23926107337529,0.594116579885236,4.9417822095191,0.655367779084882,12.4596329863192,6.7393083121039,9.95737668852038,4.20689030126915,5.04101560131476,4.975105808646,9.40813753353005,21.0403648073051,10.6218942641918,16.343548743289,11.4662838792471,11.1288525179562
"18325","pen_Solyc03g026040.2.1",67.3537345095461,86.9800016582583,0.774358855201876,204.798867204101,233.533288374415,233.182393611777,96.254253646837,55.243894969491,92.6625417392037,162.787942888555,67.537690196761,138.937969165995,32.8481233275689,63.3494981337766,43.1486323169217,59.3638964734647,50.4101560131476,40.5115758704031,36.4565329424289,27.7350263369022,14.1625256855891,59.0882146872756,72.6197979018986,41.9472133369117
"20011","pen_Solyc04g048900.2.1",11.8624816320746,15.3200445455838,0.7743111710138,5.97952896946282,4.67066576748829,4.52154225840011,9.28769114136146,3.24964088055829,7.23926107337529,7.12939895862283,6.58904294602546,6.55367779084882,35.1135111432633,22.9136482611533,11.0637518761338,14.0229676708972,11.0902343228925,5.68583520988114,39.9845845175027,21.996745025819,36.5865246877719,32.687097486578,21.6585362163557,13.6970492528691
"23116","pen_Solyc07g007690.2.1",33.6182264828079,43.4212183863347,0.774234987689523,11.2116168177428,14.0119973024649,14.2105613835432,15.1980400495006,33.5796224324357,20.2699310054508,19.0117305563275,21.4143895745828,18.3502978143767,61.1654710237489,67.393083121039,44.255007504535,24.7739095519183,33.2707029686774,18.4789644321137,144.650114578024,68.8593757329985,68.4522074803474,82.974939773621,84.0860817811457,46.2275412284333
"2269","lyc_Solyc02g067050.2.1",133.257175495578,172.12978150307,0.774166877642852,17.322032244653,162.155603933462,116.391687233877,33.9245151285784,163.223237336093,246.967811548792,73.5735775122514,156.008403896671,108.58122430267,43.014573206954,161.155464704352,341.27338552689,36.8027674083746,88.1444676328219,204.936245534855,155.74062697751,403.249947815515,533.241149004972,64.0064736195981,186.765712147221,318.246504848359
"27404","pen_Solyc11g017440.1.1",9.22304364123849,11.91410988968,0.774127796926521,0.747441121182852,2.33533288374415,1.29186921668575,16.8867111661118,18.414631656497,5.79140885870023,7.12939895862283,7.41267331427865,0,40.7769806824993,20.2179249363117,7.74462631329363,18.2298579721663,13.1066405634184,9.950211617292,18.8162750670601,7.65104174811095,11.8021047379909,18.8579408576411,10.1922523371086,12.8409836745648
"30218","hab_Solyc01g097400.1.1",3.87390103719705,5.00446666650288,0.77408868823661,10.3813480043304,11.6296440625645,9.96697484211397,1.38430767209674,7.86169917487034,2.89370926973977,11.4388237666226,3.27036299108642,11.474062282492,3.23442351895076,1.64140864751016,0,4.37652384648021,3.52180373715796,4.44249734301813,1.55309030182789,1.970400138682,0,5.66470356497994,3.73829109651224,4.64972573552446
"17131","pen_Solyc02g072140.1.1",19.9708979684456,25.800502827795,0.774050726907961,66.5222597852738,68.5030979231617,52.3207032757727,38.839435682057,14.0817771490859,13.754596039413,52.2822590299007,40.357888044406,36.0452278496685,16.990408617708,12.130754961787,17.702003001814,25.7087740633115,17.1394530444702,13.5038586234677,7.05610315014754,12.4329428406803,9.44168379039275,17.6007448004651,2.54806308427714,6.84852462643456
"15833","pen_Solyc01g096950.2.1",7.62633259331768,9.85481543524607,0.773868637462438,17.9385869083885,25.6886617211856,18.0861690336004,10.9763622579726,6.49928176111659,13.0306699320755,23.7646631954094,14.0017162603041,18.3502978143767,6.79616344708322,1.34786166242078,1.10637518761338,12.1532386481109,9.07382808236656,5.68583520988114,2.35203438338251,2.86914065554161,1.18021047379909,10.0575684574086,0,5.99245904813024
"22622","pen_Solyc06g073260.2.1",1154.75983785748,1492.28669357057,0.773819027424616,142.013813024742,123.77264283844,72.3446761344018,711.77487565161,1287.94100232794,773.877008743818,193.087888462702,420.875118177377,213.649895981672,2393.38222728114,3222.73723484808,2244.83525566754,959.170988689366,1606.06757057888,1068.22629005642,3651.53338020135,2181.50327843013,2843.12703138202,2141.00488537086,3205.46336002065,1881.63214111289
"9140","lyc_Solyc07g053140.2.1",12.5042711806165,16.1598549273933,0.773786103699482,19.1779642708658,20.060487084552,47.6457199203004,8.82037393343038,7.62131847483705,46.2639426592778,15.8688108359758,13.2638723960733,30.2378092994777,8.24937020407338,7.26520537601586,17.9617571329942,13.9757344588764,13.9175475209719,28.0734582924459,2.23284053014351,3.23895540414068,7.88041106903899,9.48244053623675,8.73364840976215,9.3852856657693
"20409","pen_Solyc04g076860.2.1",12.4974351975218,16.1511581767936,0.773779506133404,31.3925270896798,30.3593274886739,47.7991610173726,21.1083889576397,20.5810589102025,10.8588916100629,32.0822953138027,23.8852806793423,30.8022856169895,3.39808172354161,8.08716997452468,4.4255007504535,16.36012894938,9.07382808236656,7.81802341358657,3.52805157507377,5.73828131108321,3.54063142139728,11.3147645145847,12.7403154213857,4.2803278915216
"22756","pen_Solyc06g075850.1.1",99.1170980794713,128.123257089847,0.773607386596213,402.870764317557,255.329728622693,226.723047528348,211.083889576397,137.568130610301,119.447807710692,275.670093066749,163.07881291413,163.841944771221,66.828940562985,84.9152847325091,32.0848804407879,124.804412270985,99.8121089060322,46.9081404815194,23.5203438338251,51.6445317997489,24.784419949781,60.3454107444516,66.2496401912057,53.0760658548678
"26318","pen_Solyc10g012050.2.1",11.6407897986485,15.0513450391145,0.773405284936139,4.48464672709711,3.89222147290691,3.22967304171437,6.7546844664447,6.49928176111659,10.8588916100629,0.594116579885236,6.58904294602546,1.31073555816976,19.2557964334024,12.130754961787,32.0848804407879,12.6206709038074,13.1066405634184,19.1896938333489,35.2805157507377,37.2988285220409,35.4063142139728,20.1151369148172,19.1104731320786,16.2652459877821
"25237","pen_Solyc09g009860.1.1",14.2240153129606,18.3915601521872,0.773399058875877,45.593908392154,31.1377717832553,30.358926592115,27.0187378657788,30.3299815518774,12.306743824738,39.8058108523108,37.0633665713932,27.5254467215651,13.5923268941664,4.04358498726234,6.63825112568026,24.3064772962218,16.1312499242072,22.0326114382894,0,5.73828131108321,1.18021047379909,5.0287842287043,3.82209462641572,2.56819673491296
"38694","hab_Solyc08g007130.2.1",17.2594604297969,22.3166021696085,0.773391052034858,5.46386737070019,7.75309604170965,3.83345186235153,6.22938452443534,13.3648885972796,25.078813671078,1.90647062777044,2.45277224331482,12.8239519627852,28.3012057908191,36.9316945689787,43.1435951383396,9.37826538531475,4.93052523202114,16.5007044169245,44.2630736020949,54.186003813755,48.6365025713003,35.1211621028756,29.1586705527954,39.1905454851347
"15070","pen_Solyc01g044250.1.1",27.8354595637929,35.9963420419112,0.77328578363278,1.4948822423657,7.78444294581382,2.58373843337149,25.3300667491676,29.2467679250246,20.9938571127883,3.56469947931141,4.11815184126592,5.89831001176394,44.1750624060409,88.9588697197715,74.1271375700962,15.8926966936835,42.344531051044,35.5364700617571,37.6325501341202,58.339193329346,70.8126284279456,49.030646229867,78.9899556125915,59.068524902998
"25419","pen_Solyc09g018890.2.1",105.825167698909,136.864516417052,0.773211132215161,14.2013813024742,11.6766644187207,13.5646267752003,70.0798513393638,116.987071700099,71.6686846264154,16.6352642367866,32.1215843618741,23.5932400470558,184.629106979094,283.050949108364,296.508550280385,81.8006447469001,144.173046197602,157.071197672967,335.164899632008,241.964195284009,260.8265147096,144.577546575249,247.162119174883,126.697705589039
"17104","pen_Solyc02g071530.1.1",8.16965824497404,10.5660139402268,0.773201539501155,24.6655569990341,21.0179959536973,9.04308451680022,17.7310467244173,20.5810589102025,9.41103939538788,28.5175958344913,19.7671288380764,9.83051668627323,6.79616344708322,4.04358498726234,1.10637518761338,12.6206709038074,5.04101560131476,4.26437640741086,8.23212034183879,6.69466152959708,2.36042094759819,3.77158817152823,3.82209462641572,2.56819673491296
"18794","pen_Solyc03g096890.1.1",35.8820249687544,46.4153321720839,0.773064056414,90.4403756631251,87.9642052876962,114.976360285031,68.3911802227526,43.3285450741106,53.5705319429771,89.1174869827853,79.0685153523056,96.3390635254777,15.8577147098608,17.5222016114701,14.3828774389739,64.9730835418235,37.3035154497292,40.5115758704031,4.70406876676502,10.5201824036526,1.18021047379909,15.0863526861129,6.37015771069286,23.1137706142166
"16553","pen_Solyc01g111880.2.1",140.871121415502,182.237303950929,0.773009248718002,31.3925270896798,38.1437704344877,102.703602726517,27.0187378657788,82.3242356408101,226.588871596647,28.5175958344913,55.1832346729633,155.977531422202,77.0231857336098,233.180067598795,362.891061537187,116.858063924143,180.468358527068,338.307194987928,115.249684785743,291.69596664673,502.769661838414,124.462409660432,323.604011703197,412.623608742682
"32644","hab_Solyc03g007860.1.1",11.1771659600228,14.4601485728228,0.772963424527309,6.01025410777021,1.93827401042741,3.06676148988122,14.5352305570158,10.2202089273314,2.89370926973977,4.76617656942609,2.45277224331482,4.04966904087953,14.5549058352784,18.0554951226118,16.9745292347566,16.2556600012122,15.495936443495,6.34642477574019,43.4865284511809,28.570802010889,31.6137266713452,28.3235178248997,19.4391137018636,14.6134237402197
"30764","hab_Solyc01g108630.2.1",50.5613572352081,65.4127473959698,0.772958777119385,20.7626960086607,15.5061920834193,23.0007111741092,47.7586146873376,47.9563649667091,45.3347785592564,24.7841181610157,27.7980854242346,30.3725178065964,114.013429043014,76.3255021092226,67.1908448875781,37.513061541259,38.035480361306,28.5589114908309,183.264655615691,173.395212204016,152.394374723408,96.8664309611569,65.0462650793129,57.7894484272325
"1920","lyc_Solyc01g111550.2.1",8.58511041753924,11.1076250791634,0.772902430209305,22.2711843145539,6.68682902818401,7.48718455890435,12.8913157488598,4.44576911032161,4.76246468551389,18.7540491697896,6.31612971241583,3.43611469312247,13.5525367638348,7.26520537601586,1.63288701209038,19.1001704271311,6.95877376048594,4.67890971540766,34.6090282172244,8.90712736138688,10.5072147587187,26.6693640081659,8.06182930131891,4.26603893898604
"21679","pen_Solyc05g056050.2.1",844.207920684163,1092.29514227073,0.772875286187915,121.085461631622,133.113974373416,120.789771760117,464.384557068073,673.758875902419,634.159270027675,128.923297835096,287.446998520361,253.627330505849,1277.67872805164,1903.18066733814,1937.26295351102,555.776952023224,909.399214477182,1194.02539407504,1773.43392507041,2140.37892903404,2544.53378151085,1462.11901449578,2621.95691372118,1801.16197675229
"40335","hab_Solyc09g075210.2.1",3.66534959873698,4.74316125100066,0.772765125361003,11.4741214784704,10.6605070573508,9.20028446964367,5.53723068838697,0.786169917487034,0.964569756579924,10.4855884527374,11.4462704688025,4.04966904087953,3.23442351895076,4.92422594253049,1.41454410289638,3.12608846177158,2.81744298972637,1.90392743272206,1.55309030182789,0.985200069341,4.86365025713003,4.53176285198395,2.99063287720979,2.6569861345854
"25843","pen_Solyc09g083290.2.1",158.493400774666,205.101734469103,0.772755048536861,26.9078803625827,49.0419905586271,93.6605182097166,54.0374757315576,122.403139834362,98.4539505979039,55.8469585092121,105.424687136407,89.130017955544,152.913677559372,211.614281000062,235.657914961649,95.8236124177973,193.574999090487,202.557879352016,294.004297922814,496.361333408698,456.741453360249,313.041818236843,559.299846998833,400.638690646422
"22163","pen_Solyc06g059800.2.1",219.714473233489,284.330150762541,0.772744194184964,60.542730815811,70.0599865123244,95.5983220347452,80.2118780390308,176.563821177001,163.607300258282,64.1645906276054,112.837360450686,100.926637979072,299.031191671662,450.18579524854,406.039693854109,122.934683248198,207.689842774168,258.705502049592,711.49040097321,575.740891545349,697.504390015264,316.813406408371,653.578181117087,346.706559213249
"12308","lyc_Solyc10g079350.1.1",16.4273662860457,21.2604599712257,0.772672195628828,4.33050806116326,17.552926198983,3.40326570859289,20.354709077147,22.2288455516081,9.52492937102778,9.37702458489479,9.47419456862375,5.49778350899595,24.7481106122201,24.4375089920533,13.0630960967231,29.3490423636405,9.27836501398125,11.2293833169784,56.9374335186595,60.7304138276378,50.5659710263335,24.2987538741067,22.170030578627,17.9173635437414
"785","lyc_Solyc01g086690.2.1",11.7532437078871,15.2115779456793,0.772651183845495,29.6949124194052,7.52268265670701,2.72261256687431,21.7116896822902,6.98620860193396,3.40176048965278,26.6884545877775,6.31612971241583,4.81056057037146,35.9436844606054,14.5304107520317,3.26577402418077,27.485611102457,12.7577518942242,2.80734582924459,40.7493396751191,14.5752993186331,5.91030830177924,24.8914064076215,18.1391159279675,8.53207787797209
"26930","pen_Solyc10g085620.1.1",6.01083487354074,7.77974631887758,0.772626076374165,0.747441121182852,0.778444294581383,3.87560765005724,8.44335558305588,6.49928176111659,4.34355664402517,1.18823315977047,4.11815184126592,1.31073555816976,26.0519598804857,9.43503163694546,13.2765022513605,6.07661932405544,6.04921872157771,6.39656461111628,17.6402578753688,8.60742196662482,11.8021047379909,7.54317634305646,8.91822079497,10.2727869396518
"37304","hab_Solyc06g076490.2.1",11.910402276539,15.4217090604604,0.772314030166476,6.55664084484023,3.87654802085482,11.5003555870546,4.8450768523386,5.50318942240924,11.5748370789591,3.81294125554087,5.72313523440124,11.474062282492,16.9807234744915,17.2347907988567,24.0472497492385,6.87739461589748,9.1566897166107,12.0582070739064,26.4025351310741,50.245203536391,37.2879853046635,16.4276403384418,15.7008226053514,26.569861345854
"21930","pen_Solyc06g034290.2.1",27.9291283736577,36.1693849752297,0.772175927038426,5.23208784827997,6.22755435665106,10.9808883418288,13.5093689328894,33.5796224324357,35.4723792595389,2.97058289942618,14.8253466285573,15.0734589189523,29.4500416040273,63.3494981337766,51.9996338178287,11.2183741367177,26.2132811268367,28.4291760494057,72.9130658848579,75.5540372625956,105.038732168119,37.7158817152823,59.8794824805129,59.9245904813024
"24299","pen_Solyc08g042100.2.1",29.0642087166076,37.6418181048785,0.772125528996188,82.9659644512966,92.6348710551845,100.765798901488,50.6601334983353,27.0803406713191,38.368083688889,61.7881243080645,50.2414524634442,65.5367779084882,14.7250208020136,10.7828932993662,11.0637518761338,39.7317417342086,29.2378904876256,30.5613642531111,8.23212034183879,8.60742196662482,3.54063142139728,28.9155093150497,7.64418925283143,27.3940985057382
"14601","lyc_Solyc01g007280.2.1",3.72750112289559,4.82782254893682,0.772087433850785,7.4237281048513,1.671707257046,3.40326570859289,4.74943211800097,1.90532961870926,2.04105629379167,1.44261916690689,1.26322594248317,4.81056057037146,5.30316655976146,2.64189286400577,4.89866103627115,10.7147297518053,4.0592846936168,3.74312777232613,15.6298837110046,4.85843310621102,7.88041106903899,10.0750930697515,2.01545732532973,0.853207787797209
"13169","lyc_Solyc11g039980.1.1",5.76077978938399,7.46184458445156,0.772031596770037,18.5593202621282,12.537804427845,5.44522513374862,3.39245151285784,4.44576911032161,4.08211258758334,18.7540491697896,3.7896778274495,2.74889175449798,11.1955738483853,4.62331251201009,6.53154804836154,20.9636016883147,2.89948906686914,11.2293833169784,4.46568106028702,2.42921655310551,3.94020553451949,5.33387280163317,3.35909554221621,5.97245451458046
"23520","pen_Solyc07g049430.2.1",3.8520260779877,4.98979864995921,0.771980263776614,6.72697009064567,12.4551087133021,7.75121530011448,9.28769114136146,9.74892264167488,4.34355664402517,11.8823315977047,5.76541257777228,5.24294223267906,3.39808172354161,1.34786166242078,4.4255007504535,9.81607736962802,2.0164062405259,3.55364700617571,1.17601719169126,0.956380218513868,2.36042094759819,1.25719605717608,1.27403154213857,0
"17621","pen_Solyc02g086180.2.1",128.756203963262,166.835727782275,0.771754381838954,150.235665357753,144.012194497556,107.225144984917,148.603058261783,85.5738765213684,68.7729801970653,128.329181255211,93.8938619808629,99.6159024209021,118.932860323956,204.874972687959,101.786517260431,86.0075350481693,96.7874995452433,53.3047050926357,376.325501341202,501.143234501267,211.257674810038,157.149507147009,486.680049096934,83.038361095519
"13757","lyc_Solyc12g006860.1.1",11.7321620897993,15.2037851776347,0.771660606403315,36.4999965155189,47.643656825811,39.4778822196775,23.7471605900049,11.4319777122556,13.6070419586111,10.8196437518017,8.21096862614058,13.7444587724899,14.1417774926972,7.26520537601586,11.4302090846327,15.3733079047641,10.4381606407289,7.48625554465225,7.81494185550228,4.85843310621102,10.5072147587187,10.0750930697515,8.73364840976215,5.97245451458046
"15373","pen_Solyc01g080600.2.1",44.430445754944,57.5813816563106,0.77161131735495,142.761254145925,110.539089830556,66.5312646593159,125.805998187533,93.1563719093377,48.5030491916144,134.270347054063,106.248317504661,58.3277323385545,47.5731441295825,40.4358498726234,9.95737668852038,64.0382190304304,46.3773435320958,31.2720936543463,8.23212034183879,17.2148439332496,7.08126284279456,16.343548743289,16.5624100478014,17.9773771443907
"27473","pen_Solyc11g031960.1.1",19.3049568359432,25.0203325642935,0.771570752960067,1.4948822423657,0.778444294581383,1.29186921668575,16.0423756078062,29.2467679250246,29.6809704008387,1.78234973965571,6.58904294602546,0.655367779084882,53.2366136688185,48.5230198471481,59.7442601311223,22.4367482734355,42.344531051044,41.9330346728734,31.7524641756639,7.65104174811095,42.4875770567674,33.944293543754,15.2883785056629,38.5229510236944
"20635","pen_Solyc04g081020.2.1",10.7666492229759,13.955367909259,0.771505939003772,0.747441121182852,0.778444294581383,3.87560765005724,2.53300667491676,9.74892264167488,9.41103939538788,4.75293263908188,6.58904294602546,6.55367779084882,9.06155126277762,14.8264782866286,21.0211285646541,8.4137806025383,12.0984374431554,26.2969878457003,29.4004297922814,25.8222658998744,24.784419949781,17.6007448004651,40.7690093484343,17.9773771443907
"18578","pen_Solyc03g071710.1.1",5.332904095056,6.91356277865188,0.771368434162956,0.747441121182852,1.55688858916277,1.29186921668575,5.91034890813911,1.08321362685276,3.61963053668764,1.18823315977047,5.76541257777228,1.96610333725465,5.66346953923601,10.7828932993662,6.63825112568026,3.27202578987601,5.04101560131476,11.3716704197623,17.6402578753688,13.3893230591942,11.8021047379909,10.0575684574086,17.83644158994,8.5606557830432
"2487","lyc_Solyc02g071000.1.1",264.953620477782,343.541347464529,0.771242304407444,90.3220252756908,930.3050885461,99.3753586909123,291.750830105774,238.166202338658,414.334427639709,784.784826797348,719.407174244164,85.9028673280618,328.207085976348,171.723036160375,401.690204974235,179.82111670421,97.4228326468032,197.449989990203,833.965938008601,229.965833693988,548.34527022063,219.281437400475,120.927439519784,231.219310493044
"31194","hab_Solyc02g064560.1.1",14.9860850418198,19.4321380430304,0.771201038642003,2.18554694828008,12.5987810677782,28.3675437814013,4.8450768523386,8.64786909235737,33.7599414802974,3.81294125554087,17.1694057032037,52.6456975314338,8.89466467711458,13.9519735038364,45.2654112926842,8.12783000060611,13.3828542012002,39.3478336095892,8.5419966600534,14.778001040115,34.8561601760985,9.0635257039679,11.9625315088392,35.869312816903
"28000","pen_Solyc12g005630.1.1",1769.21332371058,2294.20557445432,0.771165994630356,357.276855925403,461.61746668676,390.144503439095,1397.37534899575,1875.04278808214,1438.44117527967,527.575522938089,784.09611057703,580.655852269206,3452.45103111827,4398.072604479,2462.79116762738,1164.84118119586,2050.68514661484,805.256411599417,4745.22936847422,4532.28585553722,3720.02341341474,3269.96694471497,6474.62829714822,3289.8600174235
