"","genes","logFC.groupP4d","logFC.groupP4p","logFC.groupP5d","logFC.groupP5p","logFC.groupP6d","logFC.groupP6p","logCPM","F","PValue","FDR"
"10620","Solyc06g053230.2.1",0.380765005932715,0.365877601545025,0.944440934853723,0.766676176735361,0.743314804695858,1.06800091968417,3.36111221851309,1.67481431700026,0.245766080468722,0.352787735880877
"10442","Solyc06g036540.1.1",0.702639139038549,0.32626627098815,0.776429816407359,0.664571390707727,0.67106587735804,0.709610186732778,4.56085307106085,2.02776638245909,0.245823263882422,0.3528409770946
"3055","Solyc02g062250.2.1",-0.178878414827765,-0.154206949524929,-0.56883628074598,-0.758773652579352,-0.531377210626431,-0.665552396577419,4.19476937766992,1.907574233349,0.246018360418125,0.353092146215143
"12453","Solyc07g043260.2.1",0.0214347598117692,0.0940157779518557,0.211179199174046,0.475265874450827,-0.0597125723764203,-0.314736277263381,5.3352505725569,3.03224626053508,0.246180186900416,0.353295528111417
"891","Solyc01g067600.2.1",-0.563781345292152,-0.247483890741899,-0.523952544424428,-0.627968012956802,-0.220955820090956,-0.607433250167795,5.15588903230581,2.20718253669343,0.246280735233058,0.353401186571479
"5840","Solyc03g093160.2.1",-0.196338596751434,-0.152296739204815,-0.037405486200215,-0.0131706642115543,0.2637317233196,0.450395459595388,6.09608757741436,2.21605800404081,0.246294061575271,0.353401186571479
"18490","Solyc11g066580.1.1",0.482740916547864,1.09395406496377,-0.305219035170621,-0.16186493893488,-0.734195491385298,-0.742767238577099,3.50845728162837,1.43004271823069,0.246433100281846,0.353571798427095
"1529","Solyc01g094330.2.1",0.705765621667132,0.065351547478884,1.55368555651875,1.36412864425911,1.81691226555477,1.55962038958818,6.00816708752557,1.42918568454683,0.246737491232806,0.353979603435301
"18441","Solyc11g065950.1.1",-0.169029431847941,-0.339362430261067,-0.370274515243453,-0.53984169387717,0.515141458774867,-0.0984050379034421,3.54894399606017,2.23800204362206,0.246977588057118,0.354295110389919
"6791","Solyc03g119680.1.1",0.962309582844689,0.894673079818527,1.02551399653154,0.566612033125639,1.58790887262226,1.48996068576095,2.2368187034018,2.97788641332939,0.247063329467517,0.354389157445646
"16823","Solyc10g062220.1.1",0.905791693119515,0.989591209764026,0.426963893303187,0.909155960239716,0.433238498798095,1.36605359037885,2.74778258326847,1.78056856942422,0.247095220055426,0.354405951496633
"5365","Solyc03g033530.2.1",-1.20635849814267,-0.574705591564011,-0.352008491787162,-0.114469356858717,-0.810317599629778,-0.786644644185575,2.90287599116665,2.75839897646339,0.247182923676121,0.354502788284276
"3894","Solyc02g080590.2.1",-0.00310913068164144,-0.616526600667795,-0.0272612533322914,0.516148948068263,-0.148454425089807,0.37873826246887,3.29061688991267,1.44020805231044,0.247332370007019,0.354688151680136
"8925","Solyc05g007670.2.1",-0.0775046345814355,0.0364053521310941,0.355560802951376,0.119903654406227,0.524434469444115,0.570595289807866,4.82444701253421,1.74287058124427,0.247460225908465,0.354830991828177
"10643","Solyc06g053580.2.1",-0.98275431750554,-0.41496621883863,-0.805176719870692,-0.698591682637134,-0.3303166102357,-0.447191788245598,3.74893000599115,1.73290466839634,0.247480906785845,0.354830991828177
"20107","Solyc12g099440.1.1",0.0336069013104371,0.14367418615644,0.230544000736335,0.29668445904774,0.971090012155314,0.797276770152888,7.18428902292869,1.42706391958508,0.247492596122523,0.354830991828177
"18066","Solyc11g018680.1.1",-0.988799614962672,-0.243164502885704,-0.46276449509988,-0.954912851375972,-0.0884239097350067,-0.154866943389422,3.36643740314975,1.42659107329652,0.247661170905644,0.355043690187208
"2393","Solyc01g106880.2.1",0.790079514281885,0.650211240012492,0.462817868920185,0.23291570185178,-0.330195079577933,-0.209602987799132,3.14021843812502,1.42622526043735,0.247791661153258,0.355201760804181
"3080","Solyc02g062630.1.1",1.00689208258045,0.761140315287566,-0.248101768393491,-0.0183500842761016,-0.332875836134239,-0.364341196670235,2.14200059661742,1.42578304085745,0.247949492945308,0.355398995683586
"16049","Solyc09g092360.2.1",0.274291971689596,-0.535217517735779,-0.329862564974952,-0.633228143556299,-0.486261288091615,0.0137134502351505,3.5617288801076,2.98371541090919,0.248085353352378,0.35556470820011
"7532","Solyc04g016130.2.1",0.0853455948478322,0.141243903467869,-0.0130860385882546,0.363599902855497,-0.0595313172721757,-0.47012764972133,5.3576010755966,2.33696339481434,0.248411069453513,0.355977813852638
"6654","Solyc03g117960.2.1",-0.735506127240297,-0.420222169776851,-0.940258656703111,-0.785325346072405,-1.40266311078671,-1.60628031560703,2.36366907260766,1.42448273413622,0.248414130464136,0.355977813852638
"8324","Solyc04g077670.2.1",0.104190634262126,0.885506683247305,-0.201007831736308,0.935683865817218,0.588026283908504,0.503599338950392,3.03459818182602,1.42435716952337,0.248459041643731,0.356013118830184
"12389","Solyc07g042150.2.1",-0.588520941603487,0.146688849944122,-0.130345980120624,-0.498871369966518,-0.819337480765991,-0.510574459612051,3.53179033234343,2.0605266060655,0.248487882016066,0.356025392314142
"18783","Solyc11g072450.1.1",0.0232978368485097,-0.254944760807739,-0.372866796659928,-0.227180970973212,-0.866192363729956,-0.334931566078014,4.54593091262217,2.12454943565623,0.248606749583495,0.356165843381797
"8899","Solyc05g007260.2.1",0.0209083652599229,0.219668671742969,-0.100512036143865,-0.0507389040368707,-0.585774573183036,-0.524749670376156,4.42699081378428,1.80746721560004,0.248626475408546,0.356165843381797
"6658","Solyc03g118010.2.1",-0.0304221376082894,-0.0478085077477776,-0.424558614875017,-0.417450167851542,-0.537711411693344,-0.441380657156531,6.09805031946606,2.75778879684947,0.248773409326002,0.356347260605644
"15337","Solyc09g055940.2.1",0.289626222441084,-0.0675222524048812,0.63841072196282,0.132635114455933,0.492958182384885,0.0406140398528149,4.72238260486659,2.20149919413666,0.248834227820756,0.356397990971385
"11662","Solyc06g082640.2.1",-0.389969001089244,-0.0902965218988447,-0.660729306412577,-0.504490441364065,-0.833034156610336,-0.289884667481646,4.27188480003824,1.94951147739041,0.248849417272218,0.356397990971385
"9340","Solyc05g014980.2.1",0.491843124289296,-0.0808098936058457,0.148269087558115,0.542100681800007,-0.126000669406259,-0.129044982527234,4.2169719749304,1.48755190674637,0.249035865068793,0.356635931382157
"19619","Solyc12g044450.1.1",0.582544034728176,0.436306736280075,0.426361305905047,0.821258393935876,-0.738518007159731,-0.557691627072794,2.44512460808033,1.42195149633324,0.249320961999621,0.357015093591564
"10985","Solyc06g065800.2.1",-0.912229123077248,0.0937916327004032,-1.27640732328825,-0.56105395385106,-0.162577131115731,-1.1394578907147,2.22123689455607,1.54679324768258,0.24950755300741,0.357253149935593
"15716","Solyc09g075530.2.1",-0.857314289033499,-0.748858272659543,-0.444606139141112,-0.358729375509526,-1.24591776196425,-0.565976552580577,3.1403017778362,1.50826377106738,0.249544764636555,0.357277298574636
"12090","Solyc07g008650.2.1",-0.607925050325595,0.671184449016777,0.232739757226384,-0.431582793807513,-1.41566661133882,-0.839415793752771,2.208927721616,1.42117173839305,0.249600940683944,0.357301669100203
"11240","Solyc06g071460.2.1",-0.433859109379366,-0.0176823901437641,-0.96695357113542,-0.790145783560649,-1.50618176519997,-0.726866456021904,2.73705337394051,1.42116744944265,0.24960248148361,0.357301669100203
"10970","Solyc06g065580.2.1",-0.105063245449955,-0.120450513617778,-0.289345818188372,0.0502492970601022,-0.434594078317385,-0.659181046690896,5.31986211717763,2.22265845997785,0.249701737973374,0.357414616792667
"1673","Solyc01g096130.2.1",-0.683462779996608,-0.83054048799287,-0.0235383346560796,-0.950026483891311,0.27248652928681,-0.750029676330421,2.37408557787933,1.63799436385113,0.249893411752051,0.357659818270928
"5284","Solyc03g026300.2.1",0.335867483409688,0.334292353934619,0.230834827302035,-0.162308813371121,0.184579302394901,0.708218122052115,4.47928677498692,2.2103955343468,0.249942401113646,0.357673660987711
"15372","Solyc09g058990.2.1",0.784909454093349,-0.0990209197104473,-0.0188648008028059,0.23757996797955,-0.499913387071599,-0.915609275713989,2.69656026586177,1.42021791346548,0.249943820841697,0.357673660987711
"558","Solyc01g010860.2.1",-0.000141259504879835,-0.448263508592527,0.367797934701928,0.10324278169226,0.66827560828568,0.359552076005415,3.62762975133287,1.42008457183029,0.249991789576469,0.357703018165993
"14056","Solyc08g069140.2.1",-0.33543299046655,-0.384392432639964,-0.815079064486396,-0.196678209552925,-0.896162784011759,-0.933216497820534,3.60239073432678,1.4200043953949,0.250020636655218,0.357703018165993
"438","Solyc01g008760.2.1",0.1628787117651,-0.315484569989157,-0.385058106489417,0.317543582525586,0.564969671580256,0.615437167747481,3.25337379013204,2.17213422082181,0.250025446752243,0.357703018165993
"18361","Solyc11g062390.1.1",-0.341335644087118,-0.233016853644215,-0.517489929436947,-0.626129859826067,-0.538381867846683,-0.121562037990088,5.69498264943054,2.17918972376237,0.250054097686605,0.357714863981815
"2593","Solyc01g109680.2.1",0.261047506801845,1.19422125972368,0.905134824682235,1.73840851950143,1.41911429036905,0.58571760595233,2.01291662848976,1.41926226594072,0.250287799389865,0.358020019329263
"16165","Solyc10g005520.2.1",0.092376141333684,-0.192417962781705,-0.54094471610278,-0.279342276739021,-0.532794842365631,-0.538311858966472,4.79489776478795,1.74135329314074,0.250344873016263,0.35807249085001
"1374","Solyc01g090280.2.1",-0.109970561413525,-0.312350336392886,0.58652519287786,0.491116067336626,0.177444809825234,0.134128196416963,3.86055767248508,1.71169086771374,0.250484815681853,0.358243473153065
"5070","Solyc03g007040.2.1",-0.0242565811454812,0.106146607561135,-0.242900912348609,-0.161173086720218,-0.422834355164624,-0.748244471796724,4.54564424022717,2.50512786663775,0.250523233940091,0.358269239187881
"2730","Solyc01g111580.2.1",0.415619687773599,0.0278316599913384,0.416316566415542,0.296540451546085,0.710081851150912,0.783284961280555,4.13227579257704,1.80022014215919,0.250731026660736,0.358520393294937
"15588","Solyc09g072570.2.1",-0.298878250457354,-0.165245584649022,-0.332208097471872,-0.443764301524508,0.199567852195937,0.0896170774925242,6.92965621297437,2.12685047622546,0.250740231885544,0.358520393294937
"15404","Solyc09g060090.2.1",0.942186786144586,0.424060946699159,0.878060187421051,0.699024080567447,0.197133314829183,0.737481989934222,3.61380720929008,2.00221994232288,0.250760106517564,0.358520393294937
"9431","Solyc05g018570.2.1",-0.251671126800434,-0.200980749011823,-0.649016859026724,-0.299706121119728,-0.618356801621784,-0.485831515029012,6.51383001991573,3.48134869102642,0.250787793098976,0.358530786193765
"2302","Solyc01g105390.2.1",0.36542947286415,-0.37092326553643,0.152219785332224,0.23892513459579,0.66265145481939,0.3109628262581,3.90594568776617,2.14061828898873,0.25092878906964,0.358703153375357
