,genes,bcv
21000,Solyc02g062960.2.1,0.518857732
4896,Solyc02g094310.1.1,0.112540188
5868,Solyc03g093540.1.1,0.467789074
12681,Solyc07g053150.2.1,0.154776954
13828,Solyc08g065210.1.1,0.213990329
13887,Solyc08g066310.1.1,0.09117749
17650,Solyc11g007480.1.1,0.107603079
20035,Solyc12g098360.1.1,0.061597519
6001,Solyc03g097080.2.1,0.158512293
8168,Solyc04g074790.1.1,0.114075912
11013,Solyc06g066240.2.1,0.220308281
11281,Solyc06g072000.1.1,0.056392823
11968,Solyc07g006950.2.1,0.237345181
14327,Solyc08g078080.2.1,0.069612599
16478,Solyc10g011960.1.1,0.448144182
16905,Solyc10g076810.1.1,0.115517622
1217,Solyc01g087090.2.1,0.045891584
2512,Solyc01g108610.2.1,0.26204626
3627,Solyc02g076800.1.1,0.598418819
7747,Solyc04g050360.1.1,0.079359361
7774,Solyc04g051120.2.1,0.065680209
8761,Solyc05g005300.2.1,0.25752172
11015,Solyc06g066280.2.1,0.090113851
12408,Solyc07g042490.1.1,0.089346721
14236,Solyc08g076810.2.1,0.048747489
15942,Solyc09g090780.1.1,0.064422091
16449,Solyc10g009500.2.1,0.083899969
3205,Solyc02g065560.1.1,0.096702415
6751,Solyc03g119160.2.1,0.13927337
7864,Solyc04g055090.1.1,0.226897765
8631,Solyc04g081760.2.1,0.531233692
11726,Solyc06g083480.2.1,0.09915994
13854,Solyc08g065830.2.1,0.329574161
19420,Solyc12g027750.1.1,0.092218801
341,Solyc01g007380.1.1,0.175144485
5716,Solyc03g080170.2.1,0.061901972
6434,Solyc03g115040.2.1,0.10259088
6605,Solyc03g117400.2.1,0.092090856
9638,Solyc05g050290.1.1,0.153746828
10077,Solyc06g005100.2.1,0.250719661
10439,Solyc06g036480.1.1,0.353731462
12620,Solyc07g051860.1.1,0.282591162
14142,Solyc08g075500.2.1,0.373646239
18687,Solyc11g071200.1.1,0.103758376
53,Solyc00g011880.2.1,0.050503339
59,Solyc00g013150.1.1,0.278428163
402,Solyc01g008200.2.1,0.078657255
868,Solyc01g067260.2.1,0.012412119
1628,Solyc01g095500.2.1,0.139320029
2657,Solyc01g110570.2.1,0.331537101
2951,Solyc02g032490.2.1,0.141234899
2972,Solyc02g036320.1.1,0.125699607
3119,Solyc02g063200.1.1,0.050142659
3352,Solyc02g068710.2.1,0.29375787
5639,Solyc03g071710.1.1,0.162383085
7318,Solyc04g009450.1.1,0.066173105
9463,Solyc05g023840.1.1,0.148301736
10916,Solyc06g064660.2.1,0.03517838
12299,Solyc07g037950.1.1,0.080037125
19619,Solyc12g044450.1.1,0.043125401
22478,Solyc09g014940.1.1,0.813671545
287,Solyc01g006670.2.1,0.119501788
944,Solyc01g068380.2.1,0.022228142
1181,Solyc01g081560.2.1,0.01779764
1797,Solyc01g097710.1.1,0.169229715
2672,Solyc01g110810.2.1,0.082043774
3346,Solyc02g068630.1.1,0.272733272
5628,Solyc03g070440.2.1,0.429655833
8081,Solyc04g072640.2.1,0.010485097
8667,Solyc04g082270.2.1,0.813572122
10036,Solyc05g056200.1.1,0.207470159
10367,Solyc06g024340.1.1,0.245216833
11815,Solyc06g084540.2.1,0.108551571
13996,Solyc08g068110.1.1,0.20325831
14802,Solyc09g007270.2.1,0.146653354
16251,Solyc10g006600.2.1,0.077941165
21672,Solyc04g039790.1.1,0.466443687
3093,Solyc02g062830.1.1,0.140733669
3877,Solyc02g080410.2.1,0.063300198
4502,Solyc02g088940.2.1,9.77E-05
6332,Solyc03g113750.1.1,0.047015439
7122,Solyc04g005760.1.1,0.925710462
8664,Solyc04g082220.1.1,0.022461619
9405,Solyc05g017940.2.1,0.054629731
15383,Solyc09g059430.2.1,0.150205236
15405,Solyc09g060100.2.1,0.098823441
16053,Solyc09g092420.1.1,0.156244026
16596,Solyc10g044830.1.1,0.043821442
19577,Solyc12g042750.1.1,0.423956191
2254,Solyc01g104710.2.1,0.206633864
7403,Solyc04g011670.2.1,0.302514984
7461,Solyc04g014900.2.1,0.194249684
8293,Solyc04g077310.2.1,0.135262704
9324,Solyc05g014500.1.1,0.027700556
10221,Solyc06g008190.1.1,0.051583018
13059,Solyc07g063920.2.1,0.469291727
16742,Solyc10g052420.1.1,0.07763393
18357,Solyc11g062350.1.1,0.197887749
525,Solyc01g010230.2.1,0.067337977
1381,Solyc01g090410.2.1,0.455388384
11115,Solyc06g068680.2.1,0.459573484
12449,Solyc07g043170.2.1,0.0564496
14164,Solyc08g075820.2.1,0.120637803
14233,Solyc08g076740.2.1,0.042642497
14417,Solyc08g079300.2.1,0.075271533
16190,Solyc10g005810.2.1,0.142100652
20175,Solyc00g164680.1.1,0.132540099
637,Solyc01g020190.2.1,0.15582145
3853,Solyc02g080120.1.1,0.478702578
5934,Solyc03g095780.1.1,0.723446466
7575,Solyc04g024340.2.1,0.043655799
9287,Solyc05g013880.1.1,0.148676996
10990,Solyc06g065870.2.1,0.190351407
17448,Solyc10g086520.1.1,0.356969873
456,Solyc01g008980.2.1,0.0327502
5673,Solyc03g078350.2.1,0.192416865
9119,Solyc05g010570.2.1,0.055465434
9240,Solyc05g013260.1.1,0.763169146
10277,Solyc06g009140.2.1,0.293521343
10865,Solyc06g062980.2.1,0.003715721
12824,Solyc07g055280.2.1,0.117579333
18493,Solyc11g066610.1.1,0.092768932
18500,Solyc11g066690.1.1,0.169167342
892,Solyc01g067610.2.1,0.152068668
1515,Solyc01g094120.2.1,0.24004891
2949,Solyc02g032470.2.1,0.113428066
4235,Solyc02g085300.2.1,0.061355285
7151,Solyc04g007130.1.1,0.094078534
7501,Solyc04g015540.1.1,0.108271672
11602,Solyc06g076830.1.1,0.166079368
17076,Solyc10g080220.1.1,0.060060269
17706,Solyc11g008260.1.1,0.056290785
19949,Solyc12g095980.1.1,0.140249354
493,Solyc01g009620.2.1,0.138310316
1153,Solyc01g081210.2.1,0.046779087
1920,Solyc01g099370.2.1,0.209119191
2555,Solyc01g109250.2.1,0.021039596
2593,Solyc01g109680.2.1,0.208987292
4303,Solyc02g086230.1.1,0.13265742
4354,Solyc02g086900.2.1,0.279330981
6357,Solyc03g114040.2.1,0.081609044
6532,Solyc03g116480.1.1,0.522363267
7137,Solyc04g006960.2.1,0.235185266
9142,Solyc05g011960.2.1,0.181212179
9212,Solyc05g012840.1.1,0.375742722
11025,Solyc06g066400.2.1,0.046898861
13928,Solyc08g066980.2.1,0.114016278
18442,Solyc11g065960.1.1,0.008829072
18560,Solyc11g068470.1.1,0.037845109
19511,Solyc12g038600.1.1,0.014382051
20889,Solyc12g088190.1.1,0.351783039
1275,Solyc01g087880.2.1,0.091099225
2180,Solyc01g103700.2.1,0.56897137
2946,Solyc02g032400.1.1,0.101904153
3615,Solyc02g076670.2.1,0.532579014
7167,Solyc04g007330.1.1,0.181069473
7960,Solyc04g064710.2.1,0.403085875
9641,Solyc05g050340.2.1,0.185272682
16961,Solyc10g078570.1.1,0.268182371
19252,Solyc12g013960.1.1,0.182416073
4646,Solyc02g091030.2.1,0.049679874
7525,Solyc04g015980.2.1,0.277749513
7660,Solyc04g040230.1.1,0.245580778
9065,Solyc05g009700.2.1,0.157741855
9575,Solyc05g045950.1.1,0.10260623
12853,Solyc07g055880.1.1,0.034233671
13552,Solyc08g014160.2.1,0.365270743
13618,Solyc08g021810.1.1,0.243113909
14762,Solyc09g005770.1.1,0.579089714
14981,Solyc09g009790.2.1,0.075594651
16459,Solyc10g011650.2.1,0.171782226
18043,Solyc11g017290.1.1,0.029055749
18719,Solyc11g071670.1.1,0.032007134
19750,Solyc12g056870.1.1,0.070994231
20215,Solyc01g066460.2.1,0.339119976
2419,Solyc01g107300.2.1,0.166603978
5692,Solyc03g078780.1.1,0.050396806
6247,Solyc03g112610.1.1,0.06750999
8508,Solyc04g080120.1.1,0.037449294
12781,Solyc07g054610.2.1,0.044998292
13169,Solyc07g065400.2.1,0.134197387
15729,Solyc09g075700.1.1,0.252925087
18036,Solyc11g017220.1.1,0.046873958
19329,Solyc12g016220.1.1,0.083385839
23063,Solyc11g010130.1.1,0.752795067
327,Solyc01g007180.2.1,0.074533894
636,Solyc01g020130.2.1,0.084648006
5378,Solyc03g033680.1.1,0.144764658
5974,Solyc03g096780.1.1,0.469073593
7280,Solyc04g008930.1.1,0.288867233
8345,Solyc04g077980.1.1,0.17204543
12266,Solyc07g025530.1.1,0.194566862
14837,Solyc09g007690.1.1,0.12385326
17195,Solyc10g081700.1.1,0.380067927
1201,Solyc01g086910.2.1,0.149294674
6786,Solyc03g119600.1.1,0.051638147
13171,Solyc07g065430.2.1,0.087839125
14081,Solyc08g074510.1.1,0.091855658
14340,Solyc08g078280.1.1,0.060005773
14383,Solyc08g078810.1.1,0.236736295
20504,Solyc06g009360.1.1,0.224567515
305,Solyc01g006920.2.1,0.138714345
325,Solyc01g007160.2.1,0.77768711
1168,Solyc01g081410.2.1,9.77E-05
9587,Solyc05g046290.2.1,0.576503782
15020,Solyc09g010270.1.1,0.208831139
17598,Solyc11g006700.1.1,0.073588225
18298,Solyc11g045390.1.1,0.124153421
20474,Solyc05g025890.1.1,0.691189422
21644,Solyc03g095810.2.1,0.347435008
5871,Solyc03g093590.1.1,0.03825394
7976,Solyc04g070970.2.1,0.070209438
10589,Solyc06g051680.1.1,0.213843114
12953,Solyc07g062480.1.1,0.226001308
14468,Solyc08g080100.2.1,0.030077432
16761,Solyc10g054100.1.1,0.239445322
17079,Solyc10g080290.1.1,0.004220997
17389,Solyc10g085620.1.1,0.200772856
20534,Solyc06g069110.2.1,0.278053961
22679,Solyc09g092560.2.1,0.15850223
10822,Solyc06g062330.1.1,0.68656742
11507,Solyc06g075220.1.1,0.250664192
16229,Solyc10g006310.2.1,0.150026275
19226,Solyc12g013520.1.1,0.458992419
21599,Solyc02g079090.2.1,0.053546259
2176,Solyc01g103660.2.1,0.05053193
2527,Solyc01g108880.2.1,0.044474473
2552,Solyc01g109210.2.1,0.054044965
3384,Solyc02g069170.1.1,0.146836693
4470,Solyc02g088510.2.1,0.015901393
4796,Solyc02g093070.2.1,0.389522786
4851,Solyc02g093700.2.1,0.014709126
8482,Solyc04g079860.1.1,0.35250168
15659,Solyc09g074720.1.1,0.030254572
16492,Solyc10g012400.2.1,0.202634446
16949,Solyc10g078420.1.1,0.167658381
17101,Solyc10g080560.1.1,0.088643133
17209,Solyc10g081870.1.1,0.124854941
18080,Solyc11g020100.1.1,0.070042491
19045,Solyc12g008860.1.1,0.134532784
19224,Solyc12g013500.1.1,0.093468849
19395,Solyc12g019990.1.1,0.154363579
19437,Solyc12g033090.1.1,0.061431698
19868,Solyc12g088890.1.1,0.060449866
20004,Solyc12g096710.1.1,0.109377538
11617,Solyc06g082030.2.1,0.443074308
11816,Solyc06g084550.2.1,0.073695904
12044,Solyc07g007950.1.1,0.041129653
15018,Solyc09g010230.1.1,0.25595144
15045,Solyc09g010600.1.1,0.092415435
16978,Solyc10g078880.1.1,0.114990929
17782,Solyc11g010210.1.1,0.267004667
18457,Solyc11g066150.1.1,0.058868527
20188,Solyc01g007480.1.1,0.190416284
20470,Solyc05g021190.1.1,0.553733346
841,Solyc01g066760.2.1,0.539035318
4927,Solyc02g094740.1.1,0.069922868
9501,Solyc05g026380.1.1,0.052015387
10725,Solyc06g059910.2.1,0.469518331
12223,Solyc07g021200.1.1,0.132421569
13927,Solyc08g066970.2.1,0.016930894
14890,Solyc09g008450.2.1,0.198507432
5930,Solyc03g095710.2.1,0.08005331
11676,Solyc06g082860.2.1,0.122287796
15898,Solyc09g090230.1.1,0.036030552
17694,Solyc11g008060.1.1,0.015777353
18460,Solyc11g066250.1.1,0.953636209
19781,Solyc12g062560.1.1,0.114348198
21048,Solyc03g006410.2.1,0.17875014
665,Solyc01g034100.1.1,0.22030984
2665,Solyc01g110690.2.1,0.088524437
3316,Solyc02g068260.1.1,0.083652834
16632,Solyc10g047030.1.1,0.630549313
17716,Solyc11g008370.1.1,0.099697164
18215,Solyc11g042820.1.1,0.622164997
18776,Solyc11g072380.1.1,0.04466808
349,Solyc01g007570.2.1,0.236923379
1518,Solyc01g094170.2.1,0.140728814
2554,Solyc01g109230.2.1,0.353380414
5163,Solyc03g019700.1.1,0.202631887
6869,Solyc03g120660.2.1,0.065849049
10328,Solyc06g011270.1.1,0.159203995
16614,Solyc10g045320.1.1,0.098941218
18350,Solyc11g062250.1.1,0.012300931
2391,Solyc01g106840.1.1,0.014102916
3772,Solyc02g078910.2.1,0.120373126
5471,Solyc03g044800.1.1,0.185033916
7791,Solyc04g051540.2.1,0.219186035
7944,Solyc04g064470.1.1,0.089245236
9216,Solyc05g012900.2.1,0.070946675
11932,Solyc07g006410.1.1,0.161241451
13307,Solyc08g005480.2.1,0.197679617
16045,Solyc09g092310.1.1,0.801022026
2050,Solyc01g100990.2.1,0.081278971
3423,Solyc02g069690.1.1,0.179917162
4222,Solyc02g085120.2.1,0.759721633
4265,Solyc02g085710.2.1,0.176435065
7313,Solyc04g009400.2.1,0.06490855
8051,Solyc04g072190.2.1,0.026481297
9369,Solyc05g015720.1.1,0.093335735
11564,Solyc06g076270.2.1,0.096182491
11888,Solyc07g005850.1.1,0.13476684
13148,Solyc07g065130.2.1,0.055158668
14951,Solyc09g009350.2.1,0.079523562
15393,Solyc09g059580.1.1,0.092808305
16567,Solyc10g038110.1.1,0.122051811
18181,Solyc11g039930.1.1,0.216184201
2656,Solyc01g110560.2.1,0.247000326
4295,Solyc02g086140.1.1,0.058203147
5404,Solyc03g034300.1.1,0.093769833
8283,Solyc04g077180.1.1,9.77E-05
10741,Solyc06g060170.2.1,0.100826443
12582,Solyc07g049240.2.1,0.190564655
17840,Solyc11g011000.1.1,0.120502314
20289,Solyc02g068610.1.1,0.122212488
20353,Solyc03g063940.1.1,0.060162843
766,Solyc01g058530.2.1,0.194900618
991,Solyc01g079080.2.1,0.131194558
5394,Solyc03g034090.2.1,0.083785925
5635,Solyc03g071660.1.1,0.193668242
7768,Solyc04g050790.2.1,0.241788069
11829,Solyc07g005090.2.1,0.252715969
12007,Solyc07g007450.2.1,0.160464452
16314,Solyc10g007520.1.1,0.00390924
20648,Solyc08g044310.1.1,0.167894234
20935,Solyc01g048590.1.1,0.298686426
1614,Solyc01g095320.2.1,0.236873423
9410,Solyc05g018060.1.1,0.20323942
14051,Solyc08g069060.2.1,0.052108775
16861,Solyc10g074950.1.1,0.131806609
17167,Solyc10g081340.1.1,0.178945388
20015,Solyc12g096900.1.1,0.383757853
5816,Solyc03g083550.1.1,0.085636785
6764,Solyc03g119310.2.1,0.266987556
7991,Solyc04g071300.1.1,0.48233398
10334,Solyc06g011380.2.1,0.262598554
13055,Solyc07g063880.2.1,0.102846387
13706,Solyc08g045660.1.1,0.398052613
17449,Solyc10g086530.1.1,0.520642016
3070,Solyc02g062520.2.1,0.111698742
3280,Solyc02g067800.2.1,0.532706612
3602,Solyc02g072470.2.1,0.254114703
7267,Solyc04g008780.2.1,0.075539038
8290,Solyc04g077270.2.1,0.618052488
9020,Solyc05g009010.1.1,0.081840538
9231,Solyc05g013170.2.1,0.082083775
9239,Solyc05g013250.1.1,0.145924038
10556,Solyc06g051140.2.1,0.042760024
10784,Solyc06g060820.1.1,0.044733999
12768,Solyc07g054400.1.1,0.077715048
19907,Solyc12g094480.1.1,0.054901702
21743,Solyc06g050920.2.1,0.397911538
89,Solyc00g036540.1.1,0.481879072
285,Solyc01g006650.1.1,0.045832468
294,Solyc01g006790.2.1,1.547329472
2945,Solyc02g032380.1.1,0.038650191
2968,Solyc02g033060.2.1,0.447975196
3893,Solyc02g080580.1.1,0.592932039
4623,Solyc02g090690.1.1,0.217284844
4627,Solyc02g090750.2.1,0.035591274
5141,Solyc03g007890.2.1,0.032473178
13559,Solyc08g014330.2.1,0.408173396
18483,Solyc11g066490.1.1,0.227638514
23112,Solyc01g066930.1.1,0.385026663
3954,Solyc02g081490.2.1,0.080605127
6557,Solyc03g116790.2.1,0.106039495
7923,Solyc04g058130.2.1,0.122134137
8092,Solyc04g072820.1.1,0.154178697
13029,Solyc07g063500.2.1,0.098275734
13278,Solyc08g005090.1.1,0.064693274
14395,Solyc08g078990.1.1,0.232483602
19804,Solyc12g077650.1.1,0.035170057
2033,Solyc01g100790.1.1,0.134491727
3118,Solyc02g063190.2.1,0.029644595
4394,Solyc02g087420.1.1,0.067462615
8845,Solyc05g006610.2.1,0.258574928
10078,Solyc06g005110.2.1,0.075686445
11981,Solyc07g007150.1.1,0.05378694
16955,Solyc10g078500.1.1,0.226656874
17243,Solyc10g083460.1.1,0.099362408
17612,Solyc11g006890.1.1,0.306122878
17879,Solyc11g011550.1.1,0.022257096
19553,Solyc12g042240.1.1,0.412984465
19813,Solyc12g087950.1.1,0.131408991
20393,Solyc03g120120.2.1,0.317530897
1886,Solyc01g098930.2.1,0.051120407
2783,Solyc01g112200.2.1,0.020276277
4676,Solyc02g091520.2.1,0.338610413
7442,Solyc04g014650.2.1,0.110575446
8232,Solyc04g076490.2.1,9.77E-05
10832,Solyc06g062490.2.1,0.065067093
15469,Solyc09g064490.1.1,0.016390001
16008,Solyc09g091810.1.1,0.343208565
16505,Solyc10g017750.1.1,1.155709985
19092,Solyc12g009450.1.1,0.054084007
5935,Solyc03g095820.2.1,0.017837022
6872,Solyc03g120690.2.1,0.043088048
8415,Solyc04g078930.2.1,0.307533422
10371,Solyc06g030510.2.1,0.030364225
13565,Solyc08g014430.2.1,0.073058017
13644,Solyc08g023640.1.1,0.03336103
15834,Solyc09g083240.2.1,0.153842127
20585,Solyc07g039630.1.1,0.075409195
339,Solyc01g007360.2.1,0.751039416
1466,Solyc01g091560.2.1,0.208219984
2149,Solyc01g103360.2.1,0.242445708
2532,Solyc01g108930.2.1,0.559040601
2939,Solyc02g032100.2.1,0.355236616
3852,Solyc02g080110.2.1,0.034819144
4728,Solyc02g092240.2.1,0.273913112
7707,Solyc04g049410.2.1,0.081768558
7839,Solyc04g054500.2.1,0.654306087
7862,Solyc04g055050.1.1,0.262004385
8464,Solyc04g079600.2.1,0.101262812
10492,Solyc06g048930.2.1,0.083515828
10618,Solyc06g053210.2.1,0.14872032
11535,Solyc06g075690.2.1,0.384930091
16812,Solyc10g055820.1.1,0.190819861
834,Solyc01g066620.2.1,0.122514814
923,Solyc01g068140.2.1,0.028486745
2392,Solyc01g106870.2.1,0.056465224
4818,Solyc02g093320.2.1,0.260252277
8626,Solyc04g081670.2.1,0.077523131
9668,Solyc05g050820.2.1,0.03700366
16475,Solyc10g011930.1.1,0.706874074
19780,Solyc12g062550.1.1,0.20323942
1987,Solyc01g100220.2.1,0.133096391
5476,Solyc03g045000.1.1,0.223640129
5949,Solyc03g096070.2.1,0.388063981
6412,Solyc03g114770.2.1,0.377065064
6648,Solyc03g117900.2.1,0.20564222
7664,Solyc04g045370.1.1,0.061356596
13221,Solyc07g066080.2.1,0.190474367
14789,Solyc09g007140.2.1,0.384178372
19630,Solyc12g044710.1.1,0.108015522
22199,Solyc07g063830.2.1,0.492968603
1315,Solyc01g088440.2.1,0.074887965
2162,Solyc01g103500.2.1,0.213664482
2811,Solyc02g011680.2.1,0.158147519
5251,Solyc03g025880.2.1,0.065257804
8639,Solyc04g081890.1.1,0.114520005
9115,Solyc05g010470.2.1,0.052780923
10859,Solyc06g062890.2.1,0.122440612
11307,Solyc06g072460.1.1,0.089628891
14439,Solyc08g079640.1.1,0.10518064
16404,Solyc10g008840.2.1,0.070938489
17026,Solyc10g079550.1.1,0.182759764
17766,Solyc11g009010.1.1,0.044328064
18067,Solyc11g018690.1.1,0.032177889
19818,Solyc12g088010.1.1,0.115440383
666,Solyc01g034130.1.1,0.589027039
2930,Solyc02g031790.1.1,0.131283457
3956,Solyc02g081510.1.1,0.089254136
7010,Solyc03g123420.1.1,0.019436643
13674,Solyc08g041750.1.1,0.17721865
13989,Solyc08g068030.1.1,0.022569272
14280,Solyc08g077330.2.1,0.902617985
16219,Solyc10g006200.2.1,0.069929108
1197,Solyc01g086850.2.1,0.244355959
3006,Solyc02g044050.1.1,0.100801266
3595,Solyc02g072270.2.1,0.018357448
4445,Solyc02g088160.2.1,0.025341511
4530,Solyc02g089330.2.1,0.149369477
4777,Solyc02g092830.2.1,0.403771132
6255,Solyc03g112720.2.1,0.129886304
6987,Solyc03g122100.1.1,0.212492375
9603,Solyc05g047590.2.1,0.098260955
11039,Solyc06g066630.1.1,0.090611157
16529,Solyc10g018540.1.1,0.013616948
17154,Solyc10g081210.1.1,0.525945924
19600,Solyc12g044210.1.1,0.084443646
710,Solyc01g056800.1.1,0.055990296
1777,Solyc01g097400.1.1,0.562135269
3534,Solyc02g071300.1.1,0.083101428
4343,Solyc02g086770.2.1,0.327968918
5311,Solyc03g031830.1.1,0.17970888
6051,Solyc03g097760.2.1,0.039023488
6885,Solyc03g120820.2.1,0.067868748
7530,Solyc04g016060.1.1,0.142407405
8435,Solyc04g079190.2.1,0.043717537
14782,Solyc09g007070.1.1,0.045938869
15399,Solyc09g059950.2.1,0.05163894
17826,Solyc11g010790.1.1,0.165142831
20338,Solyc03g033840.2.1,0.500962246
20732,Solyc09g075590.1.1,0.346347706
21973,Solyc12g014450.1.1,0.275247226
3655,Solyc02g077300.1.1,0.16516324
7896,Solyc04g056530.1.1,0.130088707
9647,Solyc05g050520.2.1,0.318819946
10114,Solyc06g005700.1.1,0.423074536
10699,Solyc06g054470.1.1,0.173213781
11843,Solyc07g005300.1.1,0.22940602
14925,Solyc09g009000.2.1,0.176645263
15662,Solyc09g074750.2.1,0.09590191
18007,Solyc11g013500.1.1,0.046779749
18257,Solyc11g044660.1.1,0.09418461
20476,Solyc05g032670.1.1,0.117497319
12711,Solyc07g053570.2.1,0.15105236
12753,Solyc07g054140.2.1,0.07385054
19084,Solyc12g009350.1.1,0.820435059
1254,Solyc01g087630.1.1,0.115598307
6784,Solyc03g119570.1.1,0.006888844
9335,Solyc05g014740.1.1,0.069325894
14001,Solyc08g068160.1.1,0.058717204
16258,Solyc10g006710.2.1,0.136065974
17233,Solyc10g083260.1.1,0.049911372
18781,Solyc11g072430.1.1,9.77E-05
19430,Solyc12g032990.1.1,0.38266952
20377,Solyc03g098720.2.1,0.204623423
1148,Solyc01g081120.2.1,0.068521347
6201,Solyc03g112030.1.1,0.138753654
9304,Solyc05g014140.1.1,0.378184451
9466,Solyc05g024020.1.1,0.528467137
10298,Solyc06g009500.1.1,0.003076724
10365,Solyc06g024260.1.1,0.162900286
10798,Solyc06g061010.2.1,0.328157234
11468,Solyc06g074640.1.1,0.512867676
12138,Solyc07g014740.2.1,0.14316233
13437,Solyc08g007390.2.1,0.063941453
17769,Solyc11g009040.1.1,0.392030207
18288,Solyc11g045230.1.1,0.043668346
1698,Solyc01g096440.2.1,0.071418442
7469,Solyc04g015080.2.1,0.107139008
9696,Solyc05g051330.1.1,0.14288648
10717,Solyc06g059740.2.1,0.790295182
11406,Solyc06g073820.1.1,0.225917233
14843,Solyc09g007800.2.1,0.065518203
17173,Solyc10g081430.1.1,0.15481692
20802,Solyc10g085030.1.1,0.124298446
21424,Solyc11g021160.1.1,0.072124828
21597,Solyc02g077610.2.1,0.394233959
22232,Solyc09g025230.2.1,0.315527727
313,Solyc01g007000.2.1,1.052338867
3792,Solyc02g079140.1.1,0.657186348
3845,Solyc02g080010.2.1,0.090233254
3932,Solyc02g081230.2.1,0.072143671
7329,Solyc04g009600.2.1,0.136538099
9931,Solyc05g054770.2.1,0.099543689
12611,Solyc07g049700.1.1,0.11197138
15106,Solyc09g011580.2.1,0.425382242
15281,Solyc09g031770.2.1,0.047159518
19706,Solyc12g056200.1.1,0.076934192
19865,Solyc12g088820.1.1,0.128014151
1744,Solyc01g096980.1.1,0.119247072
1800,Solyc01g097750.1.1,0.183252677
2718,Solyc01g111430.2.1,0.043441639
3105,Solyc02g063020.1.1,0.038441591
8173,Solyc04g074850.2.1,0.221134649
9011,Solyc05g008840.1.1,0.086133729
10700,Solyc06g054480.2.1,0.257713381
17543,Solyc11g005960.1.1,0.170028313
87,Solyc00g030100.1.1,0.062620172
2999,Solyc02g043840.1.1,0.304879592
3934,Solyc02g081260.1.1,0.03360685
4599,Solyc02g090300.2.1,0.075699103
11305,Solyc06g072430.1.1,0.099118761
11795,Solyc06g084300.1.1,0.081403602
13229,Solyc07g066190.1.1,0.110386237
17682,Solyc11g007860.1.1,0.153591502
21362,Solyc10g005040.2.1,0.133417896
1503,Solyc01g093960.2.1,0.199525784
2493,Solyc01g108330.2.1,0.261236931
3735,Solyc02g078470.2.1,0.056058311
4045,Solyc02g082740.1.1,0.288289129
4245,Solyc02g085450.1.1,0.066189912
6450,Solyc03g115280.1.1,0.142393678
6747,Solyc03g119120.2.1,0.058359895
7953,Solyc04g064620.2.1,0.230229698
9404,Solyc05g017900.2.1,0.101537976
12602,Solyc07g049560.2.1,0.090373373
14238,Solyc08g076830.1.1,0.077727082
14484,Solyc08g080270.2.1,0.127275986
17997,Solyc11g013330.1.1,0.095526869
18827,Solyc11g073080.1.1,0.069255366
20187,Solyc01g007340.2.1,0.261359497
20501,Solyc06g007840.2.1,0.080377749
21826,Solyc08g066810.2.1,0.431005208
2637,Solyc01g110330.1.1,1.451109971
3195,Solyc02g065430.1.1,0.122692796
4307,Solyc02g086270.2.1,0.291834514
9609,Solyc05g047710.2.1,0.14608188
11209,Solyc06g071090.1.1,0.646804809
11555,Solyc06g076130.2.1,0.530485522
11924,Solyc07g006320.2.1,0.152911621
13812,Solyc08g062950.2.1,0.035479534
14325,Solyc08g078060.2.1,0.135744395
15430,Solyc09g061720.2.1,0.078179301
18152,Solyc11g030730.1.1,0.041790518
20870,Solyc12g036440.1.1,0.16525554
2323,Solyc01g105700.2.1,0.085286523
3584,Solyc02g072120.2.1,0.132328097
4219,Solyc02g085090.1.1,0.153474533
4579,Solyc02g090000.2.1,0.028313148
5900,Solyc03g094060.2.1,0.007526467
8087,Solyc04g072760.2.1,0.385073234
9606,Solyc05g047680.2.1,0.436964788
14772,Solyc09g005960.2.1,0.155825042
15155,Solyc09g014430.1.1,0.004812352
16817,Solyc10g061950.1.1,0.045437563
17526,Solyc11g005720.1.1,0.233098911
19476,Solyc12g036330.1.1,0.267914317
1285,Solyc01g088030.2.1,0.056066374
4238,Solyc02g085360.2.1,0.357105017
9176,Solyc05g012350.2.1,0.065598057
21453,Solyc12g013620.1.1,0.178409638
435,Solyc01g008670.2.1,0.282156206
497,Solyc01g009760.2.1,0.392799737
3544,Solyc02g071500.2.1,0.030258583
7956,Solyc04g064660.1.1,0.162852039
8296,Solyc04g077350.1.1,0.235235885
8360,Solyc04g078150.2.1,0.115665817
8780,Solyc05g005670.1.1,0.172008818
11647,Solyc06g082440.1.1,0.149393717
11971,Solyc07g006990.1.1,0.019325857
16923,Solyc10g077090.1.1,0.208471292
17873,Solyc11g011450.1.1,0.198055421
1078,Solyc01g080220.2.1,0.350903364
1234,Solyc01g087380.2.1,0.012269646
2389,Solyc01g106810.2.1,0.073020096
7359,Solyc04g010060.2.1,0.233486876
7934,Solyc04g063300.1.1,0.094459101
8558,Solyc04g080810.2.1,0.161705173
13006,Solyc07g063170.1.1,0.402451115
13032,Solyc07g063530.2.1,0.194698834
17983,Solyc11g013150.1.1,0.074186901
18600,Solyc11g069020.1.1,0.171415539
21133,Solyc05g010060.2.1,0.483312112
23145,Solyc02g082060.1.1,0.340903964
1191,Solyc01g086720.2.1,0.227972489
4191,Solyc02g084730.2.1,0.128821636
5697,Solyc03g079910.2.1,0.054588563
7748,Solyc04g050380.1.1,0.20323942
10827,Solyc06g062400.1.1,0.04182439
11327,Solyc06g072740.1.1,0.040335946
12991,Solyc07g062970.2.1,0.121630927
16521,Solyc10g018290.1.1,0.090475439
21816,Solyc08g028860.1.1,0.277668547
