"","genes","pen$tagwise.dispersion"
"14147","Solyc08g075580.1.1",0.0423128262693044
"17887","Solyc11g011770.1.1",0.0209438249767236
"20031","Solyc12g098220.1.1",0.628118682587142
"4976","Solyc03g005700.1.1",0.301797753670375
"6146","Solyc03g111270.2.1",0.0410511249822835
"6230","Solyc03g112380.1.1",0.133311389593933
"6898","Solyc03g120950.2.1",0.566935903554549
"7760","Solyc04g050550.1.1",0.0559822150045684
"13395","Solyc08g006830.2.1",0.187815252971589
"10563","Solyc06g051230.2.1",0.128244582622613
"10777","Solyc06g060750.2.1",0.0191114777242811
"11041","Solyc06g066650.2.1",0.086576245367689
"15078","Solyc09g011070.1.1",0.476214063432254
"18375","Solyc11g064840.1.1",0.0803863932828741
"995","Solyc01g079150.2.1",0.259542951760959
"4115","Solyc02g083680.1.1",0.128990662987943
"4841","Solyc02g093560.1.1",0.0520398115536408
"6627","Solyc03g117660.2.1",0.112448005284128
"6990","Solyc03g122140.2.1",0.364086491101508
"9708","Solyc05g051510.2.1",0.204098184584997
"11110","Solyc06g068610.1.1",0.00802951955314257
"11644","Solyc06g082380.2.1",0.10037097803739
"18127","Solyc11g022600.1.1",0.0660774206212006
"19279","Solyc12g014270.1.1",0.187667611231526
"1776","Solyc01g097390.2.1",0.361664945564893
"3489","Solyc02g070680.2.1",0.136395644268176
"6128","Solyc03g110980.2.1",0.180756523058325
"6716","Solyc03g118700.2.1",0.199402527143354
"8282","Solyc04g077170.2.1",0.0460097583666996
"10650","Solyc06g053670.1.1",0.238098328245355
"10966","Solyc06g065530.2.1",0.186226173888803
"13691","Solyc08g042130.2.1",0.0379355707338251
"15658","Solyc09g074710.2.1",0.0660095912266751
"6097","Solyc03g098420.2.1",0.229619781273855
"6860","Solyc03g120540.2.1",0.153578341345829
"7440","Solyc04g014610.2.1",0.0900734433471834
"12651","Solyc07g052640.2.1",0.0489250928993722
"12712","Solyc07g053580.1.1",0.10310329001887
"16685","Solyc10g049580.1.1",0.303268939363622
"16997","Solyc10g079140.1.1",0.541359821931454
"17719","Solyc11g008420.1.1",0.238387197676743
"18192","Solyc11g040130.1.1",0.0217404341497116
"2993","Solyc02g038710.1.1",0.694368513609436
"5156","Solyc03g013440.2.1",0.758309621533432
"7295","Solyc04g009170.1.1",0.207618709478225
"8930","Solyc05g007730.2.1",0.141364372017669
"9388","Solyc05g016230.2.1",0.257531772623321
"2816","Solyc02g011830.1.1",0.71450828898751
"10025","Solyc05g056060.2.1",0.0851004645649902
"13477","Solyc08g008000.1.1",0.0427049544838256
"16430","Solyc10g009190.1.1",0.242922795959114
"17406","Solyc10g085900.1.1",0.153067475060816
"18297","Solyc11g045380.1.1",0.132414762177986
"18666","Solyc11g069860.1.1",0.0428393874192295
"6893","Solyc03g120900.1.1",0.276407188725947
"8755","Solyc05g005200.2.1",0.0576263798416365
"13320","Solyc08g005720.2.1",0.838086601522312
"14232","Solyc08g076730.2.1",0.304645276669224
"15980","Solyc09g091400.2.1",1.07662016947282
"12421","Solyc07g042740.2.1",0.0775007188077588
"12932","Solyc07g062120.2.1",0.126717806872284
"2301","Solyc01g105370.2.1",0.880196977340371
"5568","Solyc03g062660.2.1",0.285899139429302
"12091","Solyc07g008660.2.1",0.0829617844165635
"14668","Solyc08g082840.1.1",0.08068273685739
"17429","Solyc10g086240.1.1",0.294118269067699
"18423","Solyc11g065680.1.1",0.183450580235036
"2005","Solyc01g100420.2.1",0.0880693502074335
"3381","Solyc02g069140.1.1",0.0935870595356301
"7156","Solyc04g007200.2.1",0.410814448378363
"9331","Solyc05g014700.2.1",0.212465866950528
"18238","Solyc11g044260.1.1",0.213575150279464
"801","Solyc01g065500.2.1",0.119407861560801
"2244","Solyc01g104580.2.1",0.0594257275055346
"4386","Solyc02g087330.2.1",0.121383882002226
"5648","Solyc03g071870.1.1",0.197216524373995
"8734","Solyc04g082990.2.1",0.0883184461808329
"12241","Solyc07g022830.2.1",0.382182624496928
"13461","Solyc08g007710.2.1",0.0328943791104729
"13696","Solyc08g043180.2.1",0.277618577188147
"19426","Solyc12g027870.1.1",0.0928954715895399
"37","Solyc00g009050.1.1",0.393512267098704
"4124","Solyc02g083800.2.1",0.393829603239014
"13807","Solyc08g062860.2.1",0.0725705810981726
"17234","Solyc10g083270.1.1",0.139063191997901
"17392","Solyc10g085670.1.1",0.197114339089966
"6311","Solyc03g113460.1.1",0.207704229584815
"6409","Solyc03g114740.2.1",0.0631087169243234
"6831","Solyc03g120150.2.1",0.341347555270529
"7181","Solyc04g007520.2.1",0.147069426237058
"10233","Solyc06g008350.2.1",0.0708971073810402
"19954","Solyc12g096030.1.1",0.372215022527197
"3134","Solyc02g063410.2.1",0.326787617977083
"3570","Solyc02g071900.2.1",0.110740680764101
"4395","Solyc02g087430.2.1",0.442568369067162
"4801","Solyc02g093130.1.1",0.113570435475391
"12272","Solyc07g026860.2.1",0.0801754639528747
"14510","Solyc08g080680.2.1",0.0509650915959054
"18178","Solyc11g039880.1.1",0.618250442589123
"22654","Solyc08g023660.2.1",1.69097697220973
"2767","Solyc01g112000.2.1",0.375986940634051
"2788","Solyc01g112260.2.1",0.326133241294823
"2950","Solyc02g032480.1.1",0.126029861125833
"4195","Solyc02g084770.2.1",0.120580410799226
"12797","Solyc07g054900.2.1",0.593835674316833
"19180","Solyc12g010800.1.1",0.211491465900692
"7003","Solyc03g122350.2.1",0.18838833334368
"927","Solyc01g068180.2.1",0.172967611723662
"2009","Solyc01g100480.2.1",0.133831435206447
"3688","Solyc02g077840.1.1",1.2448274099859
"9173","Solyc05g012310.2.1",0.0941720613228809
"9358","Solyc05g015470.1.1",0.634932097150011
"11350","Solyc06g073160.2.1",0.0696620486508789
"12388","Solyc07g042130.2.1",0.0849389567602649
"379","Solyc01g007920.2.1",0.245609985912923
"13102","Solyc07g064550.2.1",0.15199814482915
"6212","Solyc03g112200.1.1",1.04753083732504
"12309","Solyc07g039310.1.1",0.0693399254542178
"13957","Solyc08g067440.1.1",0.0728448451198573
"19493","Solyc12g037980.1.1",0.234561808840815
"3937","Solyc02g081300.2.1",0.156847305753353
"5788","Solyc03g083170.2.1",0.0650181592388011
"16373","Solyc10g008390.2.1",0.0598019005749303
"17865","Solyc11g011350.1.1",0.0361052259093265
"1684","Solyc01g096260.2.1",0.285627801053947
"2247","Solyc01g104630.2.1",0.104987421174035
"8922","Solyc05g007640.2.1",0.0550691489221346
"11946","Solyc07g006620.2.1",1.15095438840297
"14858","Solyc09g008030.1.1",0.120464540133551
"16283","Solyc10g007030.1.1",0.0849747226440003
"17356","Solyc10g085150.1.1",0.0907899419784113
"13330","Solyc08g005930.1.1",0.757228143126959
"1549","Solyc01g094570.2.1",0.064355203586492
"3242","Solyc02g067200.2.1",0.0394785140822278
"4483","Solyc02g088680.1.1",0.0903816497496694
"4899","Solyc02g094350.2.1",0.109793716706622
"7962","Solyc04g064740.2.1",0.130826224718047
"9720","Solyc05g051690.2.1",0.0908821063019579
"14804","Solyc09g007290.2.1",0.126090247755322
"15869","Solyc09g089720.1.1",0.83334144222868
"6245","Solyc03g112590.2.1",1.41050400602468
"10816","Solyc06g061250.1.1",0.0511720846237516
"12705","Solyc07g053490.2.1",0.090148814944515
"18922","Solyc12g006160.1.1",0.0895192044835123
"19723","Solyc12g056460.1.1",0.315309457487539
"20165","Solyc12g100320.1.1",0.074703328091663
"790","Solyc01g060170.2.1",0.0695932413770368
"10549","Solyc06g051020.2.1",0.176822339481068
"18753","Solyc11g072080.1.1",0.0749206347366495
"19529","Solyc12g040480.1.1",0.053806255024922
"1231","Solyc01g087310.2.1",0.0431878148207466
"2690","Solyc01g111100.2.1",0.124384469828741
"5318","Solyc03g031910.2.1",0.502846604893904
"10005","Solyc05g055820.2.1",0.222258159980888
"17888","Solyc11g011780.1.1",0.715359941404345
"4426","Solyc02g087850.1.1",0.497610189101705
"6159","Solyc03g111410.2.1",0.0662751953844103
"8240","Solyc04g076570.2.1",0.0865114168935505
"17315","Solyc10g084610.1.1",0.157516361222571
"18315","Solyc11g051170.1.1",0.765990885169715
"13216","Solyc07g066020.2.1",0.0949948763555831
"19752","Solyc12g056900.1.1",0.272523011432434
"134","Solyc00g131710.1.1",0.0737332310967308
"13315","Solyc08g005610.2.1",0.258987224665355
"1523","Solyc01g094220.2.1",0.120547124547884
"5309","Solyc03g031800.2.1",0.25722433536828
"7975","Solyc04g064940.2.1",0.482567307312636
"16827","Solyc10g074390.1.1",2.74167126804166
"1522","Solyc01g094210.2.1",2.45075571343558
"1661","Solyc01g096000.2.1",0.0552933085604875
"2873","Solyc02g021340.2.1",0.0725860414587253
"7072","Solyc04g005130.2.1",0.204567401921467
"8303","Solyc04g077420.2.1",0.0173767915679789
"8941","Solyc05g007850.1.1",1.20026064047658
"19250","Solyc12g013920.1.1",0.0665163057689498
"19678","Solyc12g055760.1.1",0.0632854675715346
"1006","Solyc01g079320.2.1",0.270283241468342
"5389","Solyc03g034010.2.1",0.180203536392669
"6953","Solyc03g121640.2.1",0.150918990630394
"19050","Solyc12g008950.1.1",0.0529975763814485
"7091","Solyc04g005380.2.1",0.118684882314121
"12067","Solyc07g008270.2.1",0.106723317395498
"18459","Solyc11g066240.1.1",0.0688512044279395
"1204","Solyc01g086940.2.1",0.0710553382931309
"14591","Solyc08g081840.2.1",0.00671485752710916
"15973","Solyc09g091230.2.1",0.0634861476612992
"18723","Solyc11g071710.1.1",0.394440504183668
"11529","Solyc06g075600.2.1",0.17692249718496
"13048","Solyc07g063750.2.1",0.351101425789955
"14915","Solyc09g008820.2.1",0.105649644685236
"2900","Solyc02g022920.1.1",0.0858980049056164
"5244","Solyc03g025790.2.1",0.565009267261536
"7266","Solyc04g008770.2.1",0.0317821787714081
"8005","Solyc04g071510.2.1",0.116375562882792
"9299","Solyc05g014070.1.1",0.171799024111422
"9865","Solyc05g053890.1.1",0.0457777287706122
"11247","Solyc06g071540.2.1",0.590974192470986
"4063","Solyc02g082970.1.1",0.243588898089015
"8105","Solyc04g073950.1.1",0.203204338769309
"3660","Solyc02g077430.2.1",1.62329979941752
"12043","Solyc07g007940.2.1",0.132213263574247
"15482","Solyc09g064740.2.1",0.145137353692965
"19328","Solyc12g016210.1.1",0.0852647592581664
"3197","Solyc02g065470.1.1",0.410538796717185
"9840","Solyc05g053500.2.1",0.225710112763473
"10201","Solyc06g007890.2.1",1.01877788245662
"11988","Solyc07g007220.2.1",0.115532834581176
"15651","Solyc09g074630.2.1",0.336104281390818
"19784","Solyc12g062860.1.1",0.176113139389878
"3454","Solyc02g070220.2.1",0.197191451611958
"3576","Solyc02g072000.2.1",0.360776066738611
"4129","Solyc02g083880.2.1",0.244154787230208
"6243","Solyc03g112570.2.1",0.0715132908542954
"9749","Solyc05g052170.2.1",0.18049031936704
"13343","Solyc08g006090.2.1",0.16540635447511
"15221","Solyc09g018230.1.1",0.767342064489046
"16689","Solyc10g049640.1.1",0.0900206055402265
"3434","Solyc02g069820.2.1",0.0599925932459251
"3505","Solyc02g070910.1.1",0.13736521461461
"10882","Solyc06g063180.1.1",0.0274189439778213
"10946","Solyc06g065310.2.1",0.129100277166967
"16094","Solyc09g098090.2.1",0.0284396967065839
"16791","Solyc10g055390.1.1",1.10161243294097
"18088","Solyc11g020250.1.1",0.172123654884992
"4356","Solyc02g086930.2.1",0.636251891624173
"8367","Solyc04g078290.2.1",0.39681415704501
"11502","Solyc06g075150.2.1",0.371926499601977
"11563","Solyc06g076260.2.1",0.0645274090565703
"12527","Solyc07g045450.1.1",0.346363479274626
"16435","Solyc10g009240.2.1",0.483673586432864
"225","Solyc01g005790.1.1",0.0755197095383435
"286","Solyc01g006660.1.1",0.089177134625502
"3286","Solyc02g067860.2.1",0.0772781860038141
"5336","Solyc03g032120.2.1",0.0874865593957146
"8806","Solyc05g006010.2.1",0.0851874875727504
"13764","Solyc08g061800.2.1",0.246003404585964
"16825","Solyc10g074360.1.1",2.7826729817185
"21655","Solyc03g121240.1.1",0.64450737124078
"6273","Solyc03g112930.2.1",0.333340771482508
"9965","Solyc05g055250.2.1",0.127261361159641
"15352","Solyc09g057570.2.1",0.163155802036148
"3911","Solyc02g080950.1.1",0.0924667950900384
"3943","Solyc02g081360.2.1",0.921306593059364
"12107","Solyc07g008890.1.1",0.0812503195037842
"12794","Solyc07g054830.2.1",0.316789858095554
"16385","Solyc10g008540.2.1",0.254129172317212
"18291","Solyc11g045260.1.1",0.929643574682242
"3345","Solyc02g068600.2.1",0.0276812673774549
"5430","Solyc03g043880.2.1",0.213165572211724
"11195","Solyc06g069900.2.1",1.6505316467736
"12534","Solyc07g045530.1.1",0.0732333671007543
"19123","Solyc12g009920.1.1",1.66947346330042
"3298","Solyc02g068000.2.1",0.0761446754559446
"6370","Solyc03g114180.2.1",0.26861377748881
"10144","Solyc06g007140.2.1",0.48232424587916
"13183","Solyc07g065610.1.1",0.163139084937403
"14654","Solyc08g082670.2.1",0.368694787082124
"17931","Solyc11g012510.1.1",0.0601507817115353
"18585","Solyc11g068810.1.1",0.409621057490541
"19258","Solyc12g014020.1.1",0.209528222824972
"3231","Solyc02g067040.2.1",0.619888475560601
"7386","Solyc04g011420.2.1",0.0709433685580381
"9436","Solyc05g018630.1.1",0.237857031569283
"11174","Solyc06g069510.2.1",0.0965955232166193
"17877","Solyc11g011490.1.1",0.181590985600717
"4289","Solyc02g086080.2.1",0.201974674991499
"4475","Solyc02g088580.1.1",0.147412722906345
"12888","Solyc07g056400.1.1",0.176548866740151
"17700","Solyc11g008140.1.1",0.39790373261552
"8187","Solyc04g076010.2.1",0.809070357538659
"11743","Solyc06g083690.2.1",0.157702021580918
"12439","Solyc07g042980.2.1",0.0202919127330948
"17137","Solyc10g081040.1.1",0.521449554799401
"17231","Solyc10g083220.1.1",0.102739334150791
"434","Solyc01g008660.2.1",0.175086074940962
"1184","Solyc01g081640.2.1",1.35813227090035
"2310","Solyc01g105520.2.1",0.512588667568651
"6583","Solyc03g117110.2.1",0.242813197133549
"11238","Solyc06g071440.2.1",0.102394816857568
"16309","Solyc10g007460.2.1",0.0788919204507175
"3944","Solyc02g081380.2.1",0.0934295460454262
"10518","Solyc06g050370.1.1",0.265734695493797
"15142","Solyc09g013150.2.1",0.0995356454232432
"16187","Solyc10g005780.2.1",0.136923483189128
"19368","Solyc12g019100.1.1",0.306426900217337
"19658","Solyc12g049370.1.1",0.0548508921016567
"15","Solyc00g006690.2.1",0.380663842640225
"4491","Solyc02g088770.2.1",0.0465782992516879
"4808","Solyc02g093200.2.1",0.118637833476582
"5424","Solyc03g043720.2.1",0.125383301704049
"11252","Solyc06g071590.2.1",0.367318784230786
"18647","Solyc11g069580.1.1",0.140437520326765
"855","Solyc01g067000.2.1",0.198044138517662
"4925","Solyc02g094630.2.1",0.0746633586082778
"5762","Solyc03g082830.1.1",0.056143846001677
"7312","Solyc04g009380.1.1",0.393084782205675
"10200","Solyc06g007870.2.1",0.18667429635741
"13387","Solyc08g006700.2.1",0.0940410499845286
"17418","Solyc10g086040.1.1",0.0336763701663207
"317","Solyc01g007080.2.1",2.51227170178954
"2684","Solyc01g111030.1.1",0.197138539488462
"4253","Solyc02g085560.2.1",0.12900552157747
"4670","Solyc02g091450.2.1",0.0872808725988827
"5271","Solyc03g026120.2.1",0.340231269447297
"13425","Solyc08g007210.2.1",0.248786796525406
"19556","Solyc12g042300.1.1",0.183622971956814
"8691","Solyc04g082530.2.1",0.10711015815407
"15639","Solyc09g074410.2.1",0.415885483459733
"1178","Solyc01g081510.2.1",0.118890197589266
"6641","Solyc03g117820.1.1",0.0381302061103631
"18134","Solyc11g027810.1.1",0.012259091188702
"539","Solyc01g010510.2.1",0.306457812648881
"3964","Solyc02g081610.1.1",0.209568477114623
"6344","Solyc03g113890.1.1",0.0683535326540114
"6565","Solyc03g116900.2.1",0.215277966100411
"7965","Solyc04g064770.1.1",0.0773230648712571
"8612","Solyc04g081480.1.1",0.0546264330063743
"9786","Solyc05g052720.1.1",0.282318250618733
"15977","Solyc09g091270.1.1",0.102200110244658
"16545","Solyc10g024300.1.1",0.505581090787182
"17687","Solyc11g007940.1.1",0.206912592055002
"19971","Solyc12g096280.1.1",0.0246449979606511
"20381","Solyc03g111970.2.1",0.706426700532299
"693","Solyc01g050070.2.1",0.0197265528411867
"5470","Solyc03g044790.2.1",0.188468349059108
"5547","Solyc03g059160.1.1",0.0558927127113573
"7753","Solyc04g050440.2.1",1.2544163130529
"8978","Solyc05g008340.2.1",0.121287147232
"16809","Solyc10g055780.1.1",1.27903478471321
"7990","Solyc04g071290.2.1",0.000832245531481037
"2882","Solyc02g021490.1.1",0.0877323390711683
"3516","Solyc02g071100.2.1",0.196306970371044
"7228","Solyc04g008310.1.1",0.690294400933948
"9727","Solyc05g051800.2.1",0.0686106113989331
"12209","Solyc07g019530.2.1",0.0598555394135273
"14541","Solyc08g081130.2.1",0.0597538522394531
"19802","Solyc12g077540.1.1",0.097503193083212
"5657","Solyc03g078060.2.1",0.190145550448624
"11292","Solyc06g072240.1.1",1.14022213810057
"11331","Solyc06g072800.2.1",0.017836935836312
"16552","Solyc10g024470.1.1",0.0246527903359391
"16784","Solyc10g054930.1.1",0.0937994715848575
"17537","Solyc11g005880.1.1",0.0566639652015791
"18736","Solyc11g071870.1.1",0.0592810336141034
"941","Solyc01g068350.2.1",0.364192031288045
"1083","Solyc01g080290.2.1",0.106002580216784
"1695","Solyc01g096410.2.1",0.0476314150690305
"5371","Solyc03g033600.2.1",0.0817678295398433
"6165","Solyc03g111500.2.1",0.667559076188387
"8919","Solyc05g007590.2.1",0.169381779909665
"10441","Solyc06g036520.1.1",0.0939624526390278
"11675","Solyc06g082850.2.1",0.421606895312477
"13187","Solyc07g065660.2.1",0.479402664989872
"14135","Solyc08g075430.2.1",0.0974115198406224
"18471","Solyc11g066360.1.1",0.298539600275633
"2074","Solyc01g102340.2.1",0.330396575427368
"3682","Solyc02g077730.2.1",0.176052693580791
"13549","Solyc08g014120.2.1",0.0273723991925243
"13692","Solyc08g042140.2.1",0.138770072284689
"14505","Solyc08g080580.2.1",0.233123253088113
"15291","Solyc09g042250.1.1",0.116523852896042
"16377","Solyc10g008440.2.1",0.305319753592807
"17075","Solyc10g080200.1.1",0.0904940222037514
"18418","Solyc11g065630.1.1",0.935262661948238
"5348","Solyc03g033320.2.1",0.0245439308860396
"15362","Solyc09g057790.2.1",0.0511099167398971
"15550","Solyc09g065760.2.1",0.0776630302157488
"16779","Solyc10g054850.1.1",0.104584780290953
"17316","Solyc10g084620.1.1",0.0571369052024167
"4380","Solyc02g087260.1.1",0.0622282368833852
"6824","Solyc03g120070.2.1",0.0585477694110706
"7920","Solyc04g058080.2.1",1.10469214241958
"7980","Solyc04g071030.1.1",0.0863540164280339
"8157","Solyc04g074660.1.1",0.0891600339998659
"12655","Solyc07g052730.2.1",9.765625e-05
"15344","Solyc09g056340.2.1",0.0656968785180871
"16211","Solyc10g006050.2.1",0.149087969006393
"16260","Solyc10g006740.2.1",0.728428770877135
"17806","Solyc11g010500.1.1",0.0365439415669004
"18068","Solyc11g018720.1.1",0.123424063913383
"19857","Solyc12g088700.1.1",0.058290884115767
"20974","Solyc01g105870.2.1",0.539013401552371
"2704","Solyc01g111260.2.1",0.879053639158783
"3122","Solyc02g063230.1.1",0.759412803938749
"4202","Solyc02g084890.1.1",0.151701179568394
"7915","Solyc04g057970.2.1",0.126743376188009
"10819","Solyc06g062290.1.1",0.0504260572430457
"16352","Solyc10g008060.2.1",0.0515820598891515
"18133","Solyc11g027790.1.1",1.73828690528373
"18342","Solyc11g062100.1.1",0.222411606461509
