,genes,bcv
5974,Solyc03g096780.1.1,0.255716123
7280,Solyc04g008930.1.1,0.361444307
8345,Solyc04g077980.1.1,0.290539623
12266,Solyc07g025530.1.1,0.318082585
14837,Solyc09g007690.1.1,0.204768768
17195,Solyc10g081700.1.1,1.32772742
1201,Solyc01g086910.2.1,0.504556247
6786,Solyc03g119600.1.1,0.154753679
13171,Solyc07g065430.2.1,0.163613455
14081,Solyc08g074510.1.1,0.101261381
14340,Solyc08g078280.1.1,0.062843295
14383,Solyc08g078810.1.1,0.147091193
20504,Solyc06g009360.1.1,0.135251004
305,Solyc01g006920.2.1,0.150426452
325,Solyc01g007160.2.1,0.159463344
1168,Solyc01g081410.2.1,0.004422692
9587,Solyc05g046290.2.1,0.08020495
15020,Solyc09g010270.1.1,0.171284435
17598,Solyc11g006700.1.1,0.029612193
18298,Solyc11g045390.1.1,0.121242115
20474,Solyc05g025890.1.1,1.57110303
21644,Solyc03g095810.2.1,0.648888625
5871,Solyc03g093590.1.1,0.243339372
7976,Solyc04g070970.2.1,0.380771202
10589,Solyc06g051680.1.1,0.428365266
12953,Solyc07g062480.1.1,0.085528871
14468,Solyc08g080100.2.1,0.199620209
16761,Solyc10g054100.1.1,0.044228294
17079,Solyc10g080290.1.1,0.137645051
17389,Solyc10g085620.1.1,0.478015032
20534,Solyc06g069110.2.1,0.361255119
22679,Solyc09g092560.2.1,0.386343268
10822,Solyc06g062330.1.1,0.08419105
11507,Solyc06g075220.1.1,0.133065856
16229,Solyc10g006310.2.1,0.136361523
19226,Solyc12g013520.1.1,0.286060217
21599,Solyc02g079090.2.1,0.070767855
2176,Solyc01g103660.2.1,0.147950173
2527,Solyc01g108880.2.1,0.060754998
2552,Solyc01g109210.2.1,0.174598055
3384,Solyc02g069170.1.1,0.059657119
4470,Solyc02g088510.2.1,0.15211676
4796,Solyc02g093070.2.1,0.077819574
4851,Solyc02g093700.2.1,0.083514911
8482,Solyc04g079860.1.1,0.115936629
15659,Solyc09g074720.1.1,0.07356987
16492,Solyc10g012400.2.1,0.150905519
16949,Solyc10g078420.1.1,0.07418706
17101,Solyc10g080560.1.1,0.053831389
17209,Solyc10g081870.1.1,0.014870403
18080,Solyc11g020100.1.1,0.47647905
19045,Solyc12g008860.1.1,0.116982139
19224,Solyc12g013500.1.1,0.103187149
19395,Solyc12g019990.1.1,0.015053867
19437,Solyc12g033090.1.1,0.253792161
19868,Solyc12g088890.1.1,0.172163328
20004,Solyc12g096710.1.1,0.093471756
11617,Solyc06g082030.2.1,0.630727632
11816,Solyc06g084550.2.1,0.114894188
12044,Solyc07g007950.1.1,0.244529092
15018,Solyc09g010230.1.1,0.330765321
15045,Solyc09g010600.1.1,0.102757976
16978,Solyc10g078880.1.1,0.038124861
17782,Solyc11g010210.1.1,0.280456522
18457,Solyc11g066150.1.1,0.277475291
20188,Solyc01g007480.1.1,0.421572589
20470,Solyc05g021190.1.1,0.791310518
841,Solyc01g066760.2.1,0.211569769
4927,Solyc02g094740.1.1,0.036659346
9501,Solyc05g026380.1.1,0.009345503
10725,Solyc06g059910.2.1,0.120916038
12223,Solyc07g021200.1.1,0.997983419
13927,Solyc08g066970.2.1,0.006347729
14890,Solyc09g008450.2.1,0.228153599
5930,Solyc03g095710.2.1,0.119045897
11676,Solyc06g082860.2.1,0.69299446
15898,Solyc09g090230.1.1,0.006635609
17694,Solyc11g008060.1.1,0.074126896
18460,Solyc11g066250.1.1,0.053032891
19781,Solyc12g062560.1.1,0.240346462
21048,Solyc03g006410.2.1,0.828390616
665,Solyc01g034100.1.1,0.053091927
2665,Solyc01g110690.2.1,0.016506574
3316,Solyc02g068260.1.1,9.77E-05
16632,Solyc10g047030.1.1,0.49519499
17716,Solyc11g008370.1.1,0.075053683
18215,Solyc11g042820.1.1,0.187633544
18776,Solyc11g072380.1.1,0.057376671
349,Solyc01g007570.2.1,0.356825024
1518,Solyc01g094170.2.1,0.191323705
2554,Solyc01g109230.2.1,0.18105133
5163,Solyc03g019700.1.1,0.101930251
6869,Solyc03g120660.2.1,0.419603336
10328,Solyc06g011270.1.1,0.07947441
16614,Solyc10g045320.1.1,0.154916602
18350,Solyc11g062250.1.1,0.039355015
2391,Solyc01g106840.1.1,9.77E-05
3772,Solyc02g078910.2.1,0.109717529
5471,Solyc03g044800.1.1,0.192884827
7791,Solyc04g051540.2.1,0.211516288
7944,Solyc04g064470.1.1,0.086401981
9216,Solyc05g012900.2.1,0.080847401
11932,Solyc07g006410.1.1,0.162377455
13307,Solyc08g005480.2.1,0.084893987
16045,Solyc09g092310.1.1,0.244795216
2050,Solyc01g100990.2.1,0.232450529
3423,Solyc02g069690.1.1,0.066238531
4222,Solyc02g085120.2.1,0.831140422
4265,Solyc02g085710.2.1,0.105581916
7313,Solyc04g009400.2.1,0.030516358
8051,Solyc04g072190.2.1,0.194212858
9369,Solyc05g015720.1.1,0.063518353
11564,Solyc06g076270.2.1,0.196398871
11888,Solyc07g005850.1.1,0.074043855
13148,Solyc07g065130.2.1,0.038460054
14951,Solyc09g009350.2.1,0.249800107
15393,Solyc09g059580.1.1,0.043443174
16567,Solyc10g038110.1.1,0.066817134
18181,Solyc11g039930.1.1,0.013921348
2656,Solyc01g110560.2.1,0.091801833
4295,Solyc02g086140.1.1,0.035700512
5404,Solyc03g034300.1.1,0.07821346
8283,Solyc04g077180.1.1,0.118994264
10741,Solyc06g060170.2.1,0.047974181
12582,Solyc07g049240.2.1,0.04815064
17840,Solyc11g011000.1.1,0.235409379
20289,Solyc02g068610.1.1,0.155679587
20353,Solyc03g063940.1.1,0.144628723
766,Solyc01g058530.2.1,0.11489542
991,Solyc01g079080.2.1,0.334907552
5394,Solyc03g034090.2.1,0.076895747
5635,Solyc03g071660.1.1,9.77E-05
7768,Solyc04g050790.2.1,0.425437856
11829,Solyc07g005090.2.1,0.370710987
12007,Solyc07g007450.2.1,0.060527005
16314,Solyc10g007520.1.1,0.081881835
20648,Solyc08g044310.1.1,0.293578005
20935,Solyc01g048590.1.1,0.543970003
1614,Solyc01g095320.2.1,0.248683957
9410,Solyc05g018060.1.1,0.068289789
14051,Solyc08g069060.2.1,0.079815828
16861,Solyc10g074950.1.1,0.376180429
17167,Solyc10g081340.1.1,0.143278216
20015,Solyc12g096900.1.1,0.000311632
5816,Solyc03g083550.1.1,0.183648497
6764,Solyc03g119310.2.1,0.45323683
7991,Solyc04g071300.1.1,0.665815425
10334,Solyc06g011380.2.1,0.048382092
13055,Solyc07g063880.2.1,0.25094832
13706,Solyc08g045660.1.1,0.220584675
17449,Solyc10g086530.1.1,0.510140441
3070,Solyc02g062520.2.1,0.040743221
3280,Solyc02g067800.2.1,0.578626525
3602,Solyc02g072470.2.1,0.328267879
7267,Solyc04g008780.2.1,0.006483601
8290,Solyc04g077270.2.1,0.059063855
9020,Solyc05g009010.1.1,0.189172422
9231,Solyc05g013170.2.1,0.290558931
9239,Solyc05g013250.1.1,0.702171258
10556,Solyc06g051140.2.1,0.080014117
10784,Solyc06g060820.1.1,0.103667592
12768,Solyc07g054400.1.1,0.067386169
19907,Solyc12g094480.1.1,0.087118957
21743,Solyc06g050920.2.1,0.763346687
89,Solyc00g036540.1.1,0.496296527
285,Solyc01g006650.1.1,0.066352852
294,Solyc01g006790.2.1,1.356273215
2945,Solyc02g032380.1.1,0.117287246
2968,Solyc02g033060.2.1,0.3229301
3893,Solyc02g080580.1.1,0.168481877
4623,Solyc02g090690.1.1,0.094786414
4627,Solyc02g090750.2.1,0.094424646
5141,Solyc03g007890.2.1,0.274582685
13559,Solyc08g014330.2.1,0.1397816
18483,Solyc11g066490.1.1,0.025197726
23112,Solyc01g066930.1.1,0.152717739
3954,Solyc02g081490.2.1,0.039193249
6557,Solyc03g116790.2.1,0.163505561
7923,Solyc04g058130.2.1,0.053257173
8092,Solyc04g072820.1.1,0.196928162
13029,Solyc07g063500.2.1,0.0844348
13278,Solyc08g005090.1.1,0.072072487
14395,Solyc08g078990.1.1,0.006065122
19804,Solyc12g077650.1.1,0.205220708
2033,Solyc01g100790.1.1,0.091673531
3118,Solyc02g063190.2.1,0.086856937
4394,Solyc02g087420.1.1,0.238999665
8845,Solyc05g006610.2.1,0.565232995
10078,Solyc06g005110.2.1,0.143359469
11981,Solyc07g007150.1.1,0.197108077
16955,Solyc10g078500.1.1,0.306728195
17243,Solyc10g083460.1.1,0.04401428
17612,Solyc11g006890.1.1,0.467346316
17879,Solyc11g011550.1.1,0.034266604
19553,Solyc12g042240.1.1,0.051595243
19813,Solyc12g087950.1.1,0.05059927
20393,Solyc03g120120.2.1,0.189055397
1886,Solyc01g098930.2.1,0.534920715
2783,Solyc01g112200.2.1,0.022885368
4676,Solyc02g091520.2.1,0.17158009
7442,Solyc04g014650.2.1,0.2256613
8232,Solyc04g076490.2.1,0.039425448
10832,Solyc06g062490.2.1,0.130849508
15469,Solyc09g064490.1.1,0.771776322
16008,Solyc09g091810.1.1,0.093109469
16505,Solyc10g017750.1.1,0.032675979
19092,Solyc12g009450.1.1,0.421227439
5935,Solyc03g095820.2.1,0.377689855
6872,Solyc03g120690.2.1,0.355264495
8415,Solyc04g078930.2.1,0.062109751
10371,Solyc06g030510.2.1,0.059196786
13565,Solyc08g014430.2.1,0.270632033
13644,Solyc08g023640.1.1,0.09209735
15834,Solyc09g083240.2.1,9.77E-05
20585,Solyc07g039630.1.1,0.196034468
339,Solyc01g007360.2.1,0.52766935
1466,Solyc01g091560.2.1,0.289594611
2149,Solyc01g103360.2.1,0.155699239
2532,Solyc01g108930.2.1,0.120357719
2939,Solyc02g032100.2.1,0.426013833
3852,Solyc02g080110.2.1,0.230053827
4728,Solyc02g092240.2.1,0.13628348
7707,Solyc04g049410.2.1,9.77E-05
7839,Solyc04g054500.2.1,0.837187343
7862,Solyc04g055050.1.1,0.406267483
8464,Solyc04g079600.2.1,0.255749968
10492,Solyc06g048930.2.1,0.222195965
10618,Solyc06g053210.2.1,0.531761052
11535,Solyc06g075690.2.1,0.149891142
16812,Solyc10g055820.1.1,0.136423519
834,Solyc01g066620.2.1,0.122188483
923,Solyc01g068140.2.1,0.073986123
2392,Solyc01g106870.2.1,0.024141608
4818,Solyc02g093320.2.1,0.057845024
8626,Solyc04g081670.2.1,0.197373741
9668,Solyc05g050820.2.1,0.116660702
16475,Solyc10g011930.1.1,0.165306622
19780,Solyc12g062550.1.1,0.671223703
1987,Solyc01g100220.2.1,0.101753242
5476,Solyc03g045000.1.1,0.15044399
5949,Solyc03g096070.2.1,0.093465482
6412,Solyc03g114770.2.1,0.49971247
6648,Solyc03g117900.2.1,0.077926897
7664,Solyc04g045370.1.1,0.125257818
13221,Solyc07g066080.2.1,0.163732187
14789,Solyc09g007140.2.1,0.193591037
19630,Solyc12g044710.1.1,0.108201498
22199,Solyc07g063830.2.1,0.435610335
1315,Solyc01g088440.2.1,0.134361343
2162,Solyc01g103500.2.1,0.315513409
2811,Solyc02g011680.2.1,0.414647784
5251,Solyc03g025880.2.1,0.124054293
8639,Solyc04g081890.1.1,0.178425565
9115,Solyc05g010470.2.1,0.094054524
10859,Solyc06g062890.2.1,0.347350574
11307,Solyc06g072460.1.1,0.251360336
14439,Solyc08g079640.1.1,0.016628492
16404,Solyc10g008840.2.1,0.179161389
17026,Solyc10g079550.1.1,0.136290815
17766,Solyc11g009010.1.1,0.086763637
18067,Solyc11g018690.1.1,0.389668212
19818,Solyc12g088010.1.1,0.077713669
666,Solyc01g034130.1.1,0.090172913
2930,Solyc02g031790.1.1,0.169643728
3956,Solyc02g081510.1.1,0.150711242
7010,Solyc03g123420.1.1,0.200213856
13674,Solyc08g041750.1.1,0.062792857
13989,Solyc08g068030.1.1,0.109329051
14280,Solyc08g077330.2.1,0.17743556
16219,Solyc10g006200.2.1,0.041334521
1197,Solyc01g086850.2.1,0.020848911
3006,Solyc02g044050.1.1,0.141813427
3595,Solyc02g072270.2.1,0.475957114
4445,Solyc02g088160.2.1,0.020434207
4530,Solyc02g089330.2.1,0.079787393
4777,Solyc02g092830.2.1,0.133732867
6255,Solyc03g112720.2.1,0.272927579
6987,Solyc03g122100.1.1,0.077974923
9603,Solyc05g047590.2.1,0.288571407
11039,Solyc06g066630.1.1,0.033809823
16529,Solyc10g018540.1.1,0.065424443
17154,Solyc10g081210.1.1,0.063869553
19600,Solyc12g044210.1.1,0.070923302
710,Solyc01g056800.1.1,0.06046859
1777,Solyc01g097400.1.1,0.445056763
3534,Solyc02g071300.1.1,0.049109675
4343,Solyc02g086770.2.1,0.121525092
5311,Solyc03g031830.1.1,0.290665541
6051,Solyc03g097760.2.1,0.078327116
6885,Solyc03g120820.2.1,0.062935134
7530,Solyc04g016060.1.1,0.179003098
8435,Solyc04g079190.2.1,0.715771064
14782,Solyc09g007070.1.1,0.083984503
15399,Solyc09g059950.2.1,0.055298462
17826,Solyc11g010790.1.1,0.138046945
20338,Solyc03g033840.2.1,0.290797428
20732,Solyc09g075590.1.1,0.370279433
21973,Solyc12g014450.1.1,0.870488387
3655,Solyc02g077300.1.1,1.04996905
7896,Solyc04g056530.1.1,0.029591272
9647,Solyc05g050520.2.1,0.069591379
10114,Solyc06g005700.1.1,0.017975599
10699,Solyc06g054470.1.1,0.152261565
11843,Solyc07g005300.1.1,0.157043645
14925,Solyc09g009000.2.1,0.326774962
15662,Solyc09g074750.2.1,0.018144362
18007,Solyc11g013500.1.1,0.316312403
18257,Solyc11g044660.1.1,0.328934564
20476,Solyc05g032670.1.1,0.186842325
12711,Solyc07g053570.2.1,0.168987003
12753,Solyc07g054140.2.1,0.228096491
19084,Solyc12g009350.1.1,0.116069755
1254,Solyc01g087630.1.1,0.215759508
6784,Solyc03g119570.1.1,0.047781018
9335,Solyc05g014740.1.1,0.039902392
14001,Solyc08g068160.1.1,0.054228974
16258,Solyc10g006710.2.1,0.469659809
17233,Solyc10g083260.1.1,0.019804876
18781,Solyc11g072430.1.1,0.118491596
19430,Solyc12g032990.1.1,0.352329224
20377,Solyc03g098720.2.1,0.906864787
1148,Solyc01g081120.2.1,0.013813822
6201,Solyc03g112030.1.1,0.374920661
9304,Solyc05g014140.1.1,0.157009527
9466,Solyc05g024020.1.1,0.540929684
10298,Solyc06g009500.1.1,0.009177091
10365,Solyc06g024260.1.1,0.443388251
10798,Solyc06g061010.2.1,0.185718525
11468,Solyc06g074640.1.1,0.052437574
12138,Solyc07g014740.2.1,0.038229397
13437,Solyc08g007390.2.1,0.478879729
17769,Solyc11g009040.1.1,0.441901339
18288,Solyc11g045230.1.1,0.310519857
1698,Solyc01g096440.2.1,0.121824793
7469,Solyc04g015080.2.1,0.025748497
9696,Solyc05g051330.1.1,0.306501116
10717,Solyc06g059740.2.1,0.396271031
11406,Solyc06g073820.1.1,0.392108779
14843,Solyc09g007800.2.1,0.225751283
17173,Solyc10g081430.1.1,0.020348758
20802,Solyc10g085030.1.1,0.444552842
21424,Solyc11g021160.1.1,0.651097745
21597,Solyc02g077610.2.1,0.627034721
22232,Solyc09g025230.2.1,0.398666146
313,Solyc01g007000.2.1,0.249414886
3792,Solyc02g079140.1.1,0.188887097
3845,Solyc02g080010.2.1,0.125541022
3932,Solyc02g081230.2.1,0.028967032
7329,Solyc04g009600.2.1,0.245161597
9931,Solyc05g054770.2.1,0.169279973
12611,Solyc07g049700.1.1,0.007939076
15106,Solyc09g011580.2.1,0.087088678
15281,Solyc09g031770.2.1,9.77E-05
19706,Solyc12g056200.1.1,0.254865001
19865,Solyc12g088820.1.1,0.286436952
1744,Solyc01g096980.1.1,0.143668299
1800,Solyc01g097750.1.1,0.115606756
2718,Solyc01g111430.2.1,0.115397872
3105,Solyc02g063020.1.1,0.327329709
8173,Solyc04g074850.2.1,0.0672607
9011,Solyc05g008840.1.1,0.434006616
10700,Solyc06g054480.2.1,0.215941674
17543,Solyc11g005960.1.1,0.04373757
87,Solyc00g030100.1.1,0.183204836
2999,Solyc02g043840.1.1,0.05900028
3934,Solyc02g081260.1.1,0.035428758
4599,Solyc02g090300.2.1,0.124846736
11305,Solyc06g072430.1.1,0.016282308
11795,Solyc06g084300.1.1,0.020902729
13229,Solyc07g066190.1.1,0.045331444
17682,Solyc11g007860.1.1,0.045785249
21362,Solyc10g005040.2.1,0.814888939
1503,Solyc01g093960.2.1,0.117145585
2493,Solyc01g108330.2.1,0.069524427
3735,Solyc02g078470.2.1,0.031132358
4045,Solyc02g082740.1.1,0.031108927
4245,Solyc02g085450.1.1,0.274625765
6450,Solyc03g115280.1.1,0.14271309
6747,Solyc03g119120.2.1,0.017375824
7953,Solyc04g064620.2.1,0.351810848
9404,Solyc05g017900.2.1,0.115951692
12602,Solyc07g049560.2.1,0.01056921
14238,Solyc08g076830.1.1,0.338029862
14484,Solyc08g080270.2.1,0.256209856
17997,Solyc11g013330.1.1,0.118057724
18827,Solyc11g073080.1.1,0.38577201
20187,Solyc01g007340.2.1,0.414379232
20501,Solyc06g007840.2.1,0.237544418
21826,Solyc08g066810.2.1,0.237282395
2637,Solyc01g110330.1.1,0.566476715
3195,Solyc02g065430.1.1,0.02155481
4307,Solyc02g086270.2.1,0.478291557
9609,Solyc05g047710.2.1,0.095297537
11209,Solyc06g071090.1.1,0.168572862
11555,Solyc06g076130.2.1,0.471204401
11924,Solyc07g006320.2.1,0.24404429
13812,Solyc08g062950.2.1,0.42997001
14325,Solyc08g078060.2.1,0.167560497
15430,Solyc09g061720.2.1,0.810830544
18152,Solyc11g030730.1.1,0.048492887
20870,Solyc12g036440.1.1,0.468460386
2323,Solyc01g105700.2.1,0.031506454
3584,Solyc02g072120.2.1,0.147247662
4219,Solyc02g085090.1.1,0.217265962
4579,Solyc02g090000.2.1,0.144653833
5900,Solyc03g094060.2.1,0.035599259
8087,Solyc04g072760.2.1,0.012922473
9606,Solyc05g047680.2.1,0.792687578
14772,Solyc09g005960.2.1,0.132644137
15155,Solyc09g014430.1.1,0.012016106
16817,Solyc10g061950.1.1,0.04148849
17526,Solyc11g005720.1.1,0.126621965
19476,Solyc12g036330.1.1,0.060625699
1285,Solyc01g088030.2.1,0.175962228
4238,Solyc02g085360.2.1,0.344603141
9176,Solyc05g012350.2.1,0.02752147
21453,Solyc12g013620.1.1,1.245783167
435,Solyc01g008670.2.1,0.434165375
497,Solyc01g009760.2.1,0.306427445
3544,Solyc02g071500.2.1,0.181567559
7956,Solyc04g064660.1.1,9.77E-05
8296,Solyc04g077350.1.1,0.074928173
8360,Solyc04g078150.2.1,0.464050633
8780,Solyc05g005670.1.1,0.017276355
11647,Solyc06g082440.1.1,0.007364812
11971,Solyc07g006990.1.1,0.054529029
16923,Solyc10g077090.1.1,0.052022992
17873,Solyc11g011450.1.1,0.119117677
1078,Solyc01g080220.2.1,0.163525523
1234,Solyc01g087380.2.1,0.142031145
2389,Solyc01g106810.2.1,0.243302678
7359,Solyc04g010060.2.1,0.005467656
7934,Solyc04g063300.1.1,0.070027524
8558,Solyc04g080810.2.1,0.024556555
13006,Solyc07g063170.1.1,0.487614362
13032,Solyc07g063530.2.1,0.064667836
17983,Solyc11g013150.1.1,0.14333411
18600,Solyc11g069020.1.1,0.324993338
21133,Solyc05g010060.2.1,0.958551684
23145,Solyc02g082060.1.1,1.244825294
1191,Solyc01g086720.2.1,0.149006107
4191,Solyc02g084730.2.1,0.123695816
5697,Solyc03g079910.2.1,0.072705764
7748,Solyc04g050380.1.1,0.069500743
10827,Solyc06g062400.1.1,0.016472037
11327,Solyc06g072740.1.1,0.016641813
12991,Solyc07g062970.2.1,0.349867876
16521,Solyc10g018290.1.1,0.041438605
21816,Solyc08g028860.1.1,0.457702224
1303,Solyc01g088260.2.1,0.108523356
2595,Solyc01g109710.2.1,0.084286724
3246,Solyc02g067260.1.1,0.14530388
11679,Solyc06g082890.2.1,0.031588518
12569,Solyc07g048050.1.1,0.368823469
12895,Solyc07g056500.2.1,0.094347166
13286,Solyc08g005210.2.1,0.121861915
18303,Solyc11g045520.1.1,0.66519161
21228,Solyc06g082050.1.1,0.335738648
3600,Solyc02g072440.2.1,0.084523582
5038,Solyc03g006630.2.1,0.032572706
5290,Solyc03g026360.1.1,0.326456732
7750,Solyc04g050400.1.1,0.039372757
17786,Solyc11g010260.1.1,0.138649522
18030,Solyc11g017090.1.1,0.093684095
20001,Solyc12g096680.1.1,0.050469986
24310,Solyc09g014240.2.1,0.205518307
162,Solyc00g249910.1.1,0.035196198
1396,Solyc01g090640.2.1,0.11247957
2764,Solyc01g111970.2.1,0.467394221
3329,Solyc02g068400.2.1,0.559384936
4172,Solyc02g084530.1.1,0.044675149
6277,Solyc03g112970.1.1,9.77E-05
9263,Solyc05g013560.2.1,0.470128549
10762,Solyc06g060510.1.1,0.360289443
11477,Solyc06g074750.1.1,0.118236048
20185,Solyc01g006380.2.1,0.33280063
1281,Solyc01g087980.2.1,9.77E-05
3890,Solyc02g080550.1.1,0.28995959
4201,Solyc02g084880.2.1,0.299325185
4361,Solyc02g087030.1.1,0.092666343
4719,Solyc02g092110.2.1,0.234899282
5345,Solyc03g032240.2.1,0.043483213
5554,Solyc03g059270.2.1,0.208274178
6222,Solyc03g112300.2.1,0.48734865
7353,Solyc04g009980.2.1,0.583359936
15440,Solyc09g062980.1.1,0.205518307
18933,Solyc12g006300.1.1,0.037667076
1471,Solyc01g091610.1.1,0.09343542
1927,Solyc01g099470.2.1,0.013974963
3022,Solyc02g055350.1.1,0.055139048
5237,Solyc03g025700.1.1,0.169201187
16131,Solyc09g098610.1.1,0.201195338
6164,Solyc03g111490.1.1,0.040933687
7293,Solyc04g009150.1.1,0.035297789
10730,Solyc06g060050.1.1,0.023280499
12120,Solyc07g009220.1.1,0.053532008
12313,Solyc07g039380.2.1,0.205518307
14509,Solyc08g080650.1.1,0.349052511
16708,Solyc10g050190.1.1,0.046254585
16906,Solyc10g076820.1.1,0.030104126
17587,Solyc11g006570.1.1,0.043166977
17785,Solyc11g010250.1.1,0.161267959
4061,Solyc02g082950.2.1,0.250670786
4276,Solyc02g085850.1.1,0.143198168
4693,Solyc02g091770.1.1,0.16857189
5280,Solyc03g026230.1.1,0.669811834
6285,Solyc03g113070.2.1,0.076831858
8601,Solyc04g081350.2.1,0.216336122
9048,Solyc05g009400.1.1,0.421389296
18829,Solyc11g073110.1.1,0.575347043
19136,Solyc12g010110.1.1,0.20359336
20849,Solyc12g006220.1.1,0.207673003
4601,Solyc02g090330.2.1,0.023069626
8020,Solyc04g071720.1.1,0.030758553
12621,Solyc07g051930.1.1,0.081195968
15566,Solyc09g065940.2.1,0.113792379
16876,Solyc10g076260.1.1,0.181974935
17320,Solyc10g084660.1.1,0.12223698
17839,Solyc11g010990.1.1,0.136202506
18091,Solyc11g020560.1.1,0.202665991
19355,Solyc12g017850.1.1,0.182995892
21390,Solyc10g074920.1.1,1.255926503
24121,Solyc09g005430.1.1,1.019624244
1,Solyc00g005040.2.1,0.133696829
943,Solyc01g068370.2.1,0.086385895
1215,Solyc01g087070.2.1,0.154487078
3265,Solyc02g067550.1.1,0.168487059
7064,Solyc04g005040.1.1,0.046331348
7170,Solyc04g007360.1.1,0.304079307
8411,Solyc04g078880.2.1,0.025828938
10316,Solyc06g009900.1.1,0.053550272
12697,Solyc07g053380.1.1,0.004216216
15185,Solyc09g015140.2.1,0.012741209
15921,Solyc09g090540.2.1,0.260987888
16425,Solyc10g009110.1.1,0.197034507
3059,Solyc02g062330.1.1,0.118475367
4375,Solyc02g087210.2.1,0.105045849
6153,Solyc03g111350.2.1,0.267418952
8962,Solyc05g008100.1.1,0.06062793
9546,Solyc05g041920.2.1,0.082215956
9692,Solyc05g051270.2.1,0.193218576
10394,Solyc06g034340.1.1,0.597269753
12663,Solyc07g052880.2.1,0.029051041
13297,Solyc08g005320.2.1,0.036448937
13892,Solyc08g066420.1.1,0.059556521
15791,Solyc09g082620.2.1,0.278191971
18413,Solyc11g065530.1.1,0.058669962
810,Solyc01g065690.2.1,0.102686001
3583,Solyc02g072100.2.1,0.108359846
3618,Solyc02g076700.1.1,0.073278398
4087,Solyc02g083360.1.1,0.042526193
4770,Solyc02g092750.2.1,0.214953458
5213,Solyc03g025380.2.1,0.095290117
8964,Solyc05g008130.2.1,0.08914202
13635,Solyc08g023270.2.1,0.045797644
14757,Solyc09g005710.1.1,0.269505113
1402,Solyc01g090710.2.1,0.387358435
3427,Solyc02g069740.2.1,9.77E-05
3573,Solyc02g071940.1.1,0.040503588
5872,Solyc03g093600.1.1,0.090988014
6410,Solyc03g114750.2.1,0.265630626
9469,Solyc05g024230.1.1,0.264819411
10158,Solyc06g007330.2.1,0.101459196
10687,Solyc06g054320.1.1,0.322604509
11203,Solyc06g071020.2.1,0.079873415
12957,Solyc07g062530.2.1,0.151904122
16684,Solyc10g049570.1.1,0.030597933
18220,Solyc11g042920.1.1,0.135295763
711,Solyc01g056810.2.1,0.116062765
2034,Solyc01g100800.1.1,0.068946411
2288,Solyc01g105180.2.1,0.184304199
2515,Solyc01g108640.1.1,0.051623614
4437,Solyc02g088040.1.1,0.092190905
10138,Solyc06g006090.1.1,0.2212823
15692,Solyc09g075170.1.1,0.113563539
15923,Solyc09g090560.1.1,0.060571012
18362,Solyc11g062400.1.1,0.110379349
1412,Solyc01g090840.2.1,0.204809546
4718,Solyc02g092090.1.1,0.224789392
5604,Solyc03g063450.1.1,0.027449439
7322,Solyc04g009520.2.1,0.158406608
10388,Solyc06g034230.1.1,0.201025873
15332,Solyc09g055890.2.1,0.201924329
15493,Solyc09g064900.1.1,0.212266553
17005,Solyc10g079240.1.1,0.314862297
18141,Solyc11g028080.1.1,0.172805889
175,Solyc00g323130.2.1,0.412381367
2536,Solyc01g108970.2.1,9.77E-05
3278,Solyc02g067780.2.1,0.155929167
3681,Solyc02g077720.2.1,0.206165943
4508,Solyc02g089030.1.1,0.103901556
4944,Solyc03g005180.1.1,0.113930423
6545,Solyc03g116630.2.1,0.144885012
7913,Solyc04g057950.1.1,0.114394805
8730,Solyc04g082940.2.1,0.025467112
11501,Solyc06g075130.2.1,0.024591727
13065,Solyc07g064010.2.1,0.078994503
13613,Solyc08g016620.2.1,0.11252633
2188,Solyc01g103790.2.1,0.469688949
2290,Solyc01g105220.2.1,0.108858769
3017,Solyc02g050250.1.1,0.034153129
5352,Solyc03g033360.1.1,0.190152449
10883,Solyc06g063190.2.1,0.205018474
11145,Solyc06g069150.1.1,0.118618083
16091,Solyc09g098050.2.1,0.331026342
17239,Solyc10g083330.1.1,0.257125345
19048,Solyc12g008910.1.1,0.130196218
19434,Solyc12g033050.1.1,0.034804516
19810,Solyc12g087840.1.1,0.334089224
21619,Solyc02g092970.2.1,0.577195336
957,Solyc01g068600.2.1,0.079725009
3155,Solyc02g064710.2.1,0.116158506
3194,Solyc02g065420.2.1,0.003272327
5695,Solyc03g078830.1.1,0.227646806
7827,Solyc04g054290.1.1,0.293253701
8117,Solyc04g074120.2.1,0.060454109
10309,Solyc06g009710.2.1,0.117124235
10912,Solyc06g064600.1.1,0.092685856
11509,Solyc06g075260.2.1,0.147123284
13415,Solyc08g007080.2.1,0.3842613
13441,Solyc08g007430.1.1,0.179073708
13690,Solyc08g042120.1.1,0.065190618
14780,Solyc09g007050.1.1,0.252711395
14904,Solyc09g008650.2.1,0.464639765
17553,Solyc11g006110.1.1,0.037655427
19592,Solyc12g043070.1.1,0.030328653
20797,Solyc10g083380.1.1,0.272571562
21255,Solyc07g044970.1.1,1.259858889
14,Solyc00g006540.1.1,0.053696543
127,Solyc00g121730.1.1,0.213586282
893,Solyc01g067620.2.1,0.224855274
3227,Solyc02g066970.1.1,0.185812226
5948,Solyc03g096050.2.1,0.246354327
7619,Solyc04g026020.2.1,0.15751351
8218,Solyc04g076350.1.1,0.147349125
11314,Solyc06g072540.1.1,0.26901066
